,stco,geoid,name,2000,2010
381,34031,3403161170,"Prospect Park borough, Passaic County, New Jersey",5779,5865
382,34031,3403163150,"Ringwood borough, Passaic County, New Jersey",12396,12228
383,34031,3403173140,"Totowa borough, Passaic County, New Jersey",9892,10804
384,34031,3403176730,"Wanaque borough, Passaic County, New Jersey",10266,11116
385,34031,3403177840,"Wayne township, Passaic County, New Jersey",54069,54717
386,34031,3403179460,"West Milford township, Passaic County, New Jersey",26410,25850
387,34031,3403182423,"Woodland Park borough, Passaic County, New Jersey",10987,11819
388,34035,3403504450,"Bedminster township, Somerset County, New Jersey",8302,8165
389,34035,3403505560,"Bernards township, Somerset County, New Jersey",24575,26652
390,34035,3403505590,"Bernardsville borough, Somerset County, New Jersey",7345,7707
391,34035,3403506790,"Bound Brook borough, Somerset County, New Jersey",10155,10402
392,34035,3403507180,"Branchburg township, Somerset County, New Jersey",14566,14459
393,34035,3403507720,"Bridgewater township, Somerset County, New Jersey",42940,44464
394,34035,3403522890,"Far Hills borough, Somerset County, New Jersey",859,919
395,34035,3403524900,"Franklin township, Somerset County, New Jersey",50903,62300
396,34035,3403527510,"Green Brook township, Somerset County, New Jersey",5654,7203
397,34035,3403531890,"Hillsborough township, Somerset County, New Jersey",36634,38303
398,34035,3403543620,"Manville borough, Somerset County, New Jersey",10343,10344
399,34035,3403546590,"Millstone borough, Somerset County, New Jersey",410,418
400,34035,3403547580,"Montgomery township, Somerset County, New Jersey",17481,22254
401,34035,3403553280,"North Plainfield borough, Somerset County, New Jersey",21103,21936
402,34035,3403557300,"Peapack and Gladstone borough, Somerset County, New Jersey",2433,2582
403,34035,3403561980,"Raritan borough, Somerset County, New Jersey",6338,6881
404,34035,3403564320,"Rocky Hill borough, Somerset County, New Jersey",662,682
405,34035,3403568460,"Somerville borough, Somerset County, New Jersey",12423,12098
406,34035,3403568730,"South Bound Brook borough, Somerset County, New Jersey",4492,4563
407,34035,3403576940,"Warren township, Somerset County, New Jersey",14259,15311
408,34035,3403577600,"Watchung borough, Somerset County, New Jersey",5613,5801
409,34037,3403701330,"Andover borough, Sussex County, New Jersey",658,606
410,34037,3403701360,"Andover township, Sussex County, New Jersey",6033,6319
411,34037,3403707300,"Branchville borough, Sussex County, New Jersey",845,841
412,34037,3403709160,"Byram township, Sussex County, New Jersey",8254,8350
413,34037,3403724810,"Frankford township, Sussex County, New Jersey",5420,5565
414,34037,3403724930,"Franklin borough, Sussex County, New Jersey",5160,5045
415,34037,3403725140,"Fredon township, Sussex County, New Jersey",2860,3437
416,34037,3403727420,"Green township, Sussex County, New Jersey",3220,3601
417,34037,3403729220,"Hamburg borough, Sussex County, New Jersey",3105,3277
418,34037,3403729490,"Hampton township, Sussex County, New Jersey",4943,5196
419,34037,3403729850,"Hardyston township, Sussex County, New Jersey",6171,8213
420,34037,3403732910,"Hopatcong borough, Sussex County, New Jersey",15888,15147
421,34037,3403737440,"Lafayette township, Sussex County, New Jersey",2300,2538
422,34037,3403747430,"Montague township, Sussex County, New Jersey",3412,3847
423,34037,3403751930,"Newton town, Sussex County, New Jersey",8244,7997
424,34037,3403754660,"Ogdensburg borough, Sussex County, New Jersey",2638,2410
425,34037,3403765700,"Sandyston township, Sussex County, New Jersey",1825,1998
426,34037,3403769690,"Sparta township, Sussex County, New Jersey",18080,19722
427,34037,3403770380,"Stanhope borough, Sussex County, New Jersey",3584,3610
428,34037,3403770890,"Stillwater township, Sussex County, New Jersey",4267,4099
429,34037,3403771670,"Sussex borough, Sussex County, New Jersey",2145,2130
430,34037,3403775740,"Vernon township, Sussex County, New Jersey",24686,23943
431,34037,3403776640,"Walpack township, Sussex County, New Jersey",41,16
432,34037,3403776790,"Wantage township, Sussex County, New Jersey",10387,11358
433,34039,3403905320,"Berkeley Heights township, Union County, New Jersey",13407,13183
434,34039,3403913150,"Clark township, Union County, New Jersey",14597,14756
435,34039,3403915640,"Cranford township, Union County, New Jersey",22578,22625
436,34039,3403921000,"Elizabeth city, Union County, New Jersey",120568,124969
437,34039,3403922860,"Fanwood borough, Union County, New Jersey",7174,7318
438,34039,3403925800,"Garwood borough, Union County, New Jersey",4153,4226
439,34039,3403931980,"Hillside township, Union County, New Jersey",21747,21404
440,34039,3403936690,"Kenilworth borough, Union County, New Jersey",7675,7914
441,34039,3403940350,"Linden city, Union County, New Jersey",39394,40499
442,34039,3403948510,"Mountainside borough, Union County, New Jersey",6602,6685
443,34039,3403951810,"New Providence borough, Union County, New Jersey",11907,12171
444,34039,3403959190,"Plainfield city, Union County, New Jersey",47829,49808
445,34039,3403961530,"Rahway city, Union County, New Jersey",26500,27346
446,34039,3403964620,"Roselle borough, Union County, New Jersey",21274,21085
447,34039,3403964650,"Roselle Park borough, Union County, New Jersey",13281,13297
448,34039,3403966060,"Scotch Plains township, Union County, New Jersey",22732,23510
449,34039,3403970020,"Springfield township, Union County, New Jersey",14429,15817
450,34039,3403971430,"Summit city, Union County, New Jersey",21131,21457
451,34039,3403974480,"Union township, Union County, New Jersey",54405,56642
452,34039,3403979040,"Westfield town, Union County, New Jersey",29644,30316
453,34039,3403981650,"Winfield township, Union County, New Jersey",1514,1471
454,34041,3404100670,"Allamuchy township, Warren County, New Jersey",3877,4323
455,34041,3404101030,"Alpha borough, Warren County, New Jersey",2482,2369
456,34041,3404104990,"Belvidere town, Warren County, New Jersey",2771,2681
457,34041,3404106160,"Blairstown township, Warren County, New Jersey",5747,5967
458,34041,3404124960,"Franklin township, Warren County, New Jersey",2768,3176
459,34041,3404125320,"Frelinghuysen township, Warren County, New Jersey",2083,2230
460,34041,3404128260,"Greenwich township, Warren County, New Jersey",4365,5712
461,34041,3404128710,"Hackettstown town, Warren County, New Jersey",10403,9724
462,34041,3404129820,"Hardwick township, Warren County, New Jersey",1464,1696
463,34041,3404130090,"Harmony township, Warren County, New Jersey",2729,2667
464,34041,3404133060,"Hope township, Warren County, New Jersey",1891,1952
465,34041,3404133930,"Independence township, Warren County, New Jersey",5603,5662
466,34041,3404137320,"Knowlton township, Warren County, New Jersey",2977,3055
467,34041,3404140110,"Liberty township, Warren County, New Jersey",2765,2942
468,34041,3404141490,"Lopatcong township, Warren County, New Jersey",5765,8014
469,34041,3404143320,"Mansfield township, Warren County, New Jersey",6653,7725
470,34041,3404155530,"Oxford township, Warren County, New Jersey",2307,2514
471,34041,3404158350,"Phillipsburg town, Warren County, New Jersey",15166,14950
472,34041,3404159820,"Pohatcong township, Warren County, New Jersey",3416,3339
473,34041,3404177270,"Washington borough, Warren County, New Jersey",6712,6461
474,34041,3404177300,"Washington township, Warren County, New Jersey",6248,6651
475,34041,3404180570,"White township, Warren County, New Jersey",4245,4882
476,36005,3600508510,"Bronx borough, Bronx County, New York",1332650,1385108
477,36027,3602701693,"Amenia town, Dutchess County, New York",4048,4436
478,36027,3602705100,"Beacon city, Dutchess County, New York",13808,15541
479,36027,3602705452,"Beekman town, Dutchess County, New York",11452,14621
480,36027,3602716408,"Clinton town, Dutchess County, New York",4010,4312
481,36027,3602720819,"Dover town, Dutchess County, New York",8565,8699
482,36027,3602721996,"East Fishkill town, Dutchess County, New York",25589,29029
483,36027,3602725978,"Fishkill town, Dutchess County, New York",20258,22107
484,36027,3602737209,"Hyde Park town, Dutchess County, New York",20851,21571
485,36027,3602740299,"La Grange town, Dutchess County, New York",14928,15730
486,36027,3602747207,"Milan town, Dutchess County, New York",4559,2370
487,36027,3602751891,"North East town, Dutchess County, New York",3002,3031
488,36027,3602756825,"Pawling town, Dutchess County, New York",7521,8463
489,36027,3602758156,"Pine Plains town, Dutchess County, New York",2569,2473
490,36027,3602758695,"Pleasant Valley town, Dutchess County, New York",9066,9672
491,36027,3602759641,"Poughkeepsie city, Dutchess County, New York",29871,32736
492,36027,3602759652,"Poughkeepsie town, Dutchess County, New York",42777,43341
493,36027,3602760905,"Red Hook town, Dutchess County, New York",10408,11319
494,36027,3602761357,"Rhinebeck town, Dutchess County, New York",7762,7548
495,36027,3602770662,"Stanford town, Dutchess County, New York",3544,3823
496,36027,3602776166,"Union Vale town, Dutchess County, New York",4546,4877
497,36027,3602778157,"Wappinger town, Dutchess County, New York",26274,27048
498,36027,3602778388,"Washington town, Dutchess County, New York",4742,4741
499,36047,3604710022,"Brooklyn borough, Kings County, New York",2465326,2504700
500,36059,3601011,"Albertson CDP, New York",5200,5182
501,36059,3602968,"Atlantic Beach village, New York",1986,1891
502,36059,3604143,"Baldwin CDP, New York",31602,32135
503,36059,3604550,"Barnum Island CDP, New York",2487,2414
504,36059,3604803,"Baxter Estates village, New York",1006,999
505,36059,3604891,"Bay Park CDP, New York",2300,2212
506,36059,3605034,"Bayville village, New York",7135,6669
507,36059,3605639,"Bellerose village, New York",1173,1193
508,36059,3605661,"Bellerose Terrace CDP, New York",2157,2198
509,36059,3605738,"Bellmore CDP, New York",16441,16218
510,36059,3606387,"Bethpage CDP, New York",16543,16429
511,36059,3610132,"Brookville village, New York",2126,3465
512,36059,3612419,"Carle Place CDP, New York",5247,4981
513,36059,3613233,"Cedarhurst village, New York",6164,6592
514,36059,3613618,"Centre Island village, New York",444,410
515,36059,3618597,"Cove Neck village, New York",300,286
516,36059,3621578,"East Atlantic Beach CDP, New York",2257,2049
517,36059,3622260,"East Hills village, New York",6842,6955
518,36059,3622480,"East Massapequa CDP, New York",19565,19069
519,36059,3622502,"East Meadow CDP, New York",37461,38132
520,36059,3622623,"East Norwich CDP, New York",2675,2709
521,36059,3622876,"East Rockaway village, New York",10414,9818
522,36059,3623217,"East Williston village, New York",2503,2556
523,36059,3624273,"Elmont CDP, New York",32657,33198
524,36059,3625384,"Farmingdale village, New York",8399,8189
525,36059,3626264,"Floral Park village, New York",15967,15863
526,36059,3626352,"Flower Hill village, New York",4508,4665
527,36059,3627309,"Franklin Square CDP, New York",29342,29320
528,36059,3627485,"Freeport village, New York",43783,42860
529,36059,3628178,"Garden City village, New York",21672,22371
530,36059,3628189,"Garden City Park CDP, New York",7554,7806
531,36059,3628200,"Garden City South CDP, New York",3974,4024
532,36059,3629113,"Glen Cove city, New York",26622,26964
533,36059,3629245,"Glen Head CDP, New York",4625,4697
534,36059,3629421,"Glenwood Landing CDP, New York",3541,3779
535,36059,3630169,"Great Neck village, New York",9538,9989
536,36059,3630191,"Great Neck Estates village, New York",2756,2761
537,36059,3630202,"Great Neck Gardens CDP, New York",1089,1186
538,36059,3630213,"Great Neck Plaza village, New York",6433,6707
539,36059,3630598,"Greenvale CDP, New York",2231,1094
540,36059,3632094,"Harbor Hills CDP, New York",563,575
541,36059,3632105,"Harbor Isle CDP, New York",1334,1301
542,36059,3633139,"Hempstead village, New York",56554,53891
543,36059,3634198,"Herricks CDP, New York",4076,4295
544,36059,3634286,"Hewlett CDP, New York",7060,6819
545,36059,3634297,"Hewlett Bay Park village, New York",484,404
546,36059,3634308,"Hewlett Harbor village, New York",1271,1263
547,36059,3634319,"Hewlett Neck village, New York",504,445
548,36059,3634374,"Hicksville CDP, New York",41260,41547
549,36059,3637583,"Inwood CDP, New York",9325,9792
550,36059,3637847,"Island Park village, New York",4732,4655
551,36059,3638539,"Jericho CDP, New York",13045,13567
552,36059,3639309,"Kensington village, New York",1209,1161
553,36059,3639694,"Kings Point village, New York",5076,5005
554,36059,3640937,"Lake Success village, New York",2797,2934
555,36059,3641003,"Lakeview CDP, New York",5607,5615
556,36059,3641432,"Lattingtown village, New York",1860,1739
557,36059,3641487,"Laurel Hollow village, New York",1930,1952
558,36059,3641553,"Lawrence village, New York",6522,6483
559,36059,3642081,"Levittown CDP, New York",53067,51881
560,36059,3642279,"Lido Beach CDP, New York",2825,2897
561,36059,3643192,"Locust Valley CDP, New York",3521,3406
562,36059,3643335,"Long Beach city, New York",35462,33275
563,36059,3643874,"Lynbrook village, New York",19911,19427
564,36059,3644787,"Malverne village, New York",8934,8514
565,36059,3644792,"Malverne Park Oaks CDP, New York",470,505
566,36059,3644897,"Manhasset CDP, New York",8362,8080
567,36059,3644908,"Manhasset Hills CDP, New York",3661,3592
568,36059,3645106,"Manorhaven village, New York",6138,6556
569,36059,3645986,"Massapequa CDP, New York",22652,21685
570,36059,3645997,"Massapequa Park village, New York",17499,17008
571,36059,3646107,"Matinecock village, New York",836,810
572,36059,3646668,"Merrick CDP, New York",22764,22097
573,36059,3647405,"Mill Neck village, New York",825,997
574,36059,3647636,"Mineola village, New York",19234,18799
575,36059,3649231,"Munsey Park village, New York",2632,2693
576,36059,3649330,"Muttontown village, New York",3412,3497
577,36059,3650067,"New Cassel CDP, New York",13298,14059
578,36059,3650397,"New Hyde Park village, New York",9523,9712
579,36059,3651517,"North Bellmore CDP, New York",20079,19941
580,36059,3653022,"North Hills village, New York",4301,5075
581,36059,3653231,"North Lynbrook CDP, New York",742,793
582,36059,3653253,"North Massapequa CDP, New York",19152,17886
583,36059,3653264,"North Merrick CDP, New York",11844,12272
584,36059,3653275,"North New Hyde Park CDP, New York",14542,14899
585,36059,3653748,"North Valley Stream CDP, New York",15789,16628
586,36059,3653792,"North Wantagh CDP, New York",12156,11960
587,36059,3654441,"Oceanside CDP, New York",32733,32109
588,36059,3654551,"Old Bethpage CDP, New York",5400,5523
589,36059,3654562,"Old Brookville village, New York",2167,2134
590,36059,3654705,"Old Westbury village, New York",4228,4671
591,36059,3655992,"Oyster Bay CDP, New York",6826,6707
592,36059,3656011,"Oyster Bay Cove village, New York",2262,2197
593,36059,3658409,"Plainedge CDP, New York",9195,8817
594,36059,3658442,"Plainview CDP, New York",25637,26217
595,36059,3658475,"Plandome village, New York",1272,1349
596,36059,3658486,"Plandome Heights village, New York",971,1005
597,36059,3658497,"Plandome Manor village, New York",838,872
598,36059,3658849,"Point Lookout CDP, New York",1472,1219
599,36059,3659520,"Port Washington CDP, New York",15215,15846
600,36059,3659531,"Port Washington North village, New York",2700,3154
601,36059,3663264,"Rockville Centre village, New York",24568,24023
602,36059,3663506,"Roosevelt CDP, New York",15854,16258
603,36059,3663770,"Roslyn village, New York",2570,2770
604,36059,3663792,"Roslyn Estates village, New York",1210,1251
605,36059,3663803,"Roslyn Harbor village, New York",1023,1051
606,36059,3663814,"Roslyn Heights CDP, New York",6295,6577
607,36059,3664232,"Russell Gardens village, New York",1074,945
608,36059,3664430,"Saddle Rock village, New York",791,830
609,36059,3664441,"Saddle Rock Estates CDP, New York",424,466
610,36059,3664842,"Salisbury CDP, New York",12341,12093
611,36059,3665035,"Sands Point village, New York",2786,2675
612,36059,3666047,"Sea Cliff village, New York",5066,4995
613,36059,3666058,"Seaford CDP, New York",15791,15294
614,36059,3666102,"Searingtown CDP, New York",5034,4915
615,36059,3669001,"South Farmingdale CDP, New York",15061,14486
616,36059,3669023,"South Floral Park village, New York",1578,1764
617,36059,3669188,"South Hempstead CDP, New York",3188,3243
618,36059,3669892,"South Valley Stream CDP, New York",5638,5962
619,36059,3671267,"Stewart Manor village, New York",1935,1896
620,36059,3672554,"Syosset CDP, New York",18544,18829
621,36059,3673605,"Thomaston village, New York",2607,2617
622,36059,3676089,"Uniondale CDP, New York",23990,30967
623,36059,3676287,"University Gardens CDP, New York",4138,4226
624,36059,3676331,"Upper Brookville village, New York",1801,1698
625,36059,3676705,"Valley Stream village, New York",36368,37511
626,36059,3678146,"Wantagh CDP, New York",18971,18871
627,36059,3679444,"Westbury village, New York",14263,15146
628,36059,3680225,"West Hempstead CDP, New York",18713,18862
629,36059,3682117,"Williston Park village, New York",7261,7287
630,36059,3682744,"Woodbury CDP, New York",9010,8907
631,36059,3682942,"Woodmere CDP, New York",16447,17121
632,36059,3682986,"Woodsburgh village, New York",831,778
633,36059,3605929113,"Glen Cove city, Nassau County, New York",26622,26964
634,36059,3605934000,"Hempstead town, Nassau County, New York",755924,759757
635,36059,3605943335,"Long Beach city, Nassau County, New York",35462,33275
636,36059,3605953000,"North Hempstead town, Nassau County, New York",222611,226322
637,36059,3605956000,"Oyster Bay town, Nassau County, New York",293925,293214
638,36061,3606144919,"Manhattan borough, New York County, New York",1537195,1585873
639,36071,3607107003,"Blooming Grove town, Orange County, New York",17351,18028
640,36071,3607115308,"Chester town, Orange County, New York",12140,11981
641,36071,3607118300,"Cornwall town, Orange County, New York",12307,12646
642,36071,3607118916,"Crawford town, Orange County, New York",7875,9316
643,36071,3607119961,"Deerpark town, Orange County, New York",7858,7901
644,36071,3607129553,"Goshen town, Orange County, New York",12913,13687
645,36071,3607130631,"Greenville town, Orange County, New York",3800,4616
646,36071,3607131907,"Hamptonburgh town, Orange County, New York",4686,5561
647,36071,3607134550,"Highlands town, Orange County, New York",12484,12492
648,36071,3607147042,"Middletown city, Orange County, New York",25388,28086
649,36071,3607147713,"Minisink town, Orange County, New York",3585,4490
650,36071,3607147999,"Monroe town, Orange County, New York",31407,39912
651,36071,3607148153,"Montgomery town, Orange County, New York",20891,22606
652,36071,3607148857,"Mount Hope town, Orange County, New York",6639,7018
653,36071,3607150034,"Newburgh city, Orange County, New York",28259,28866
654,36071,3607150045,"Newburgh town, Orange County, New York",27568,29801
655,36071,3607150848,"New Windsor town, Orange County, New York",22866,25244
656,36071,3607159388,"Port Jervis city, Orange County, New York",8860,8828
657,36071,3607175781,"Tuxedo town, Orange County, New York",3334,3624
658,36071,3607177992,"Wallkill town, Orange County, New York",24659,27426
659,36071,3607178366,"Warwick town, Orange County, New York",30764,32065
660,36071,3607178839,"Wawayanda town, Orange County, New York",6273,7266
661,36071,3607182755,"Woodbury town, Orange County, New York",9460,11353
662,36079,3607912529,"Carmel town, Putnam County, New York",33006,34305
663,36079,3607939331,"Kent town, Putnam County, New York",14009,13507
664,36079,3607956748,"Patterson town, Putnam County, New York",11306,12023
665,36079,3607957584,"Philipstown town, Putnam County, New York",9422,9662
666,36079,3607960147,"Putnam Valley town, Putnam County, New York",10686,11809
667,36079,3607968924,"Southeast town, Putnam County, New York",17316,18404
668,36081,3608160323,"Queens borough, Queens County, New York",2229379,2230722
669,36085,3608570915,"Staten Island borough, Richmond County, New York",443728,468730
670,36087,3608715968,"Clarkstown town, Rockland County, New York",82082,84187
671,36087,3608732765,"Haverstraw town, Rockland County, New York",33811,36634
672,36087,3608755211,"Orangetown town, Rockland County, New York",47711,49212
673,36087,3608760510,"Ramapo town, Rockland County, New York",108905,126595
674,36087,3608771674,"Stony Point town, Rockland County, New York",14244,15059
675,36103,3601594,"Amagansett CDP, New York",1067,1165
676,36103,3602044,"Amityville village, New York",9441,9523
677,36103,3602374,"Aquebogue CDP, New York",2254,2438
678,36103,3602737,"Asharoken village, New York",625,654
679,36103,3603408,"Babylon village, New York",12615,12166
680,36103,3604055,"Baiting Hollow CDP, New York",1449,1642
681,36103,3604913,"Bayport CDP, New York",8662,8896
682,36103,3604935,"Bay Shore CDP, New York",23852,26337
683,36103,3605039,"Baywood CDP, New York",7571,7350
684,36103,3605672,"Belle Terre village, New York",832,792
685,36103,3605771,"Bellport village, New York",2363,2084
686,36103,3607069,"Blue Point CDP, New York",4407,4773
687,36103,3607157,"Bohemia CDP, New York",9871,10180
688,36103,3608026,"Brentwood CDP, New York",53917,60664
689,36103,3608136,"Bridgehampton CDP, New York",1381,1756
690,36103,3608323,"Brightwaters village, New York",3248,3103
691,36103,3609000,"Brookhaven CDP, New York",3570,3451
692,36103,3611781,"Calverton CDP, New York",5704,6510
693,36103,3613376,"Centereach CDP, New York",27285,31578
694,36103,3613420,"Center Moriches CDP, New York",6655,7580
695,36103,3613442,"Centerport CDP, New York",5446,5508
696,36103,3613552,"Central Islip CDP, New York",31950,34450
697,36103,3616958,"Cold Spring Harbor CDP, New York",4975,5070
698,36103,3617530,"Commack CDP, New York",36367,36124
699,36103,3618146,"Copiague CDP, New York",21922,22993
700,36103,3618157,"Coram CDP, New York",34923,39113
701,36103,3619466,"Cutchogue CDP, New York",2849,3349
702,36103,3619972,"Deer Park CDP, New York",28316,27745
703,36103,3620379,"Dering Harbor village, New York",13,11
704,36103,3620687,"Dix Hills CDP, New York",26024,26892
705,36103,3621985,"East Farmingdale CDP, New York",5400,6484
706,36103,3622183,"East Hampton village, New York",1334,1083
707,36103,3622200,"East Hampton North CDP, New York",3587,4142
708,36103,3622315,"East Islip CDP, New York",14078,14475
709,36103,3622447,"East Marion CDP, New York",756,926
710,36103,3622546,"East Moriches CDP, New York",4550,5249
711,36103,3622612,"East Northport CDP, New York",20845,20217
712,36103,3622733,"East Patchogue CDP, New York",20824,22469
713,36103,3622810,"Eastport CDP, New York",1454,1831
714,36103,3622832,"East Quogue CDP, New York",4265,4757
715,36103,3622980,"East Shoreham CDP, New York",5809,6666
716,36103,3623316,"Eatons Neck CDP, New York",1388,1406
717,36103,3624405,"Elwood CDP, New York",10916,11177
718,36103,3625417,"Farmingville CDP, New York",16458,15481
719,36103,3625839,"Fire Island CDP, New York",310,292
720,36103,3625923,"Fishers Island CDP, New York",289,236
721,36103,3626121,"Flanders CDP, New York",3646,4472
722,36103,3626946,"Fort Salonga CDP, New York",9634,10008
723,36103,3628997,"Gilgo-Oak Beach-Captree CDP, New York",333,417
724,36103,3629509,"Gordon Heights CDP, New York",3094,4042
725,36103,3630235,"Great River CDP, New York",1546,1489
726,36103,3630543,"Greenlawn CDP, New York",13286,13742
727,36103,3630576,"Greenport village, New York",2048,2197
728,36103,3630581,"Greenport West CDP, New York",1679,2124
729,36103,3631445,"Halesite CDP, New York",2582,2498
730,36103,3631896,"Hampton Bays CDP, New York",12236,13603
731,36103,3632732,"Hauppauge CDP, New York",20100,20882
732,36103,3632963,"Head of the Harbor village, New York",1447,1472
733,36103,3635056,"Holbrook CDP, New York",27512,27195
734,36103,3635254,"Holtsville CDP, New York",17006,19714
735,36103,3636233,"Huntington CDP, New York",18403,18046
736,36103,3637022,"Huntington Bay village, New York",1496,1425
737,36103,3637044,"Huntington Station CDP, New York",29910,33029
738,36103,3637840,"Islandia village, New York",3057,3335
739,36103,3637869,"Islip CDP, New York",20575,18689
740,36103,3638022,"Islip Terrace CDP, New York",5641,5389
741,36103,3638253,"Jamesport CDP, New York",1526,1710
742,36103,3639672,"Kings Park CDP, New York",16146,17282
743,36103,3640530,"Lake Grove village, New York",10250,11163
744,36103,3640838,"Lake Ronkonkoma CDP, New York",19701,20155
745,36103,3641465,"Laurel CDP, New York",1188,1394
746,36103,3642554,"Lindenhurst village, New York",27819,27253
747,36103,3643005,"Lloyd Harbor village, New York",3675,3660
748,36103,3645139,"Manorville CDP, New York",11131,14314
749,36103,3646074,"Mastic CDP, New York",15436,15481
750,36103,3646085,"Mastic Beach CDP, New York",11543,12930
751,36103,3646140,"Mattituck CDP, New York",4198,4219
752,36103,3646404,"Medford CDP, New York",21985,24142
753,36103,3646514,"Melville CDP, New York",14533,18985
754,36103,3646976,"Middle Island CDP, New York",9702,10483
755,36103,3647306,"Miller Place CDP, New York",10580,12339
756,36103,3648054,"Montauk CDP, New York",3851,3326
757,36103,3648450,"Moriches CDP, New York",2319,2838
758,36103,3649066,"Mount Sinai CDP, New York",8734,12118
759,36103,3649424,"Napeague CDP, New York",223,200
760,36103,3649825,"Nesconset CDP, New York",11992,13387
761,36103,3650727,"New Suffolk CDP, New York",337,349
762,36103,3651286,"Nissequogue village, New York",1543,1749
763,36103,3651396,"North Amityville CDP, New York",16572,17862
764,36103,3651418,"Northampton CDP, New York",468,570
765,36103,3651440,"North Babylon CDP, New York",17877,17509
766,36103,3651495,"North Bay Shore CDP, New York",14992,18944
767,36103,3651528,"North Bellport CDP, New York",9007,11545
768,36103,3652078,"North Great River CDP, New York",3929,4001
769,36103,3652188,"North Haven village, New York",743,833
770,36103,3653198,"North Lindenhurst CDP, New York",11767,11652
771,36103,3653319,"North Patchogue CDP, New York",7825,7246
772,36103,3653396,"Northport village, New York",7606,7401
773,36103,3653561,"North Sea CDP, New York",4493,4458
774,36103,3653775,"Northville CDP, New York",801,1340
775,36103,3653852,"Northwest Harbor CDP, New York",3059,3317
776,36103,3654056,"Noyack CDP, New York",2696,3568
777,36103,3654144,"Oakdale CDP, New York",8075,7974
778,36103,3654430,"Ocean Beach village, New York",138,79
779,36103,3654617,"Old Field village, New York",947,918
780,36103,3655321,"Orient CDP, New York",709,743
781,36103,3656660,"Patchogue village, New York",11919,11798
782,36103,3656968,"Peconic CDP, New York",1081,683
783,36103,3659157,"Poquott village, New York",975,953
784,36103,3659355,"Port Jefferson village, New York",7837,7750
785,36103,3659377,"Port Jefferson Station CDP, New York",7527,7838
786,36103,3660408,"Quiogue CDP, New York",800,816
787,36103,3660422,"Quogue village, New York",1018,967
788,36103,3661142,"Remsenburg-Speonk CDP, New York",2675,2642
789,36103,3661665,"Ridge CDP, New York",13380,13336
790,36103,3661973,"Riverhead CDP, New York",10513,13299
791,36103,3662066,"Riverside CDP, New York",2875,2911
792,36103,3663319,"Rocky Point CDP, New York",10185,14014
793,36103,3663473,"Ronkonkoma CDP, New York",20029,19082
794,36103,3664452,"Sagaponack village, New York",582,313
795,36103,3664485,"Sag Harbor village, New York",2313,2169
796,36103,3664584,"St. James CDP, New York",13268,13338
797,36103,3664881,"Saltaire village, New York",43,37
798,36103,3665409,"Sayville CDP, New York",16735,16853
799,36103,3666212,"Selden CDP, New York",21861,19851
800,36103,3666481,"Setauket-East Setauket CDP, New York",15931,15477
801,36103,3666828,"Shelter Island CDP, New York",1234,1333
802,36103,3666850,"Shelter Island Heights CDP, New York",981,1048
803,36103,3667048,"Shinnecock Hills CDP, New York",1749,2188
804,36103,3667070,"Shirley CDP, New York",25395,27854
805,36103,3667191,"Shoreham village, New York",417,531
806,36103,3667851,"Smithtown CDP, New York",26901,26470
807,36103,3668374,"Sound Beach CDP, New York",9807,7612
808,36103,3668462,"Southampton village, New York",3965,3109
809,36103,3669254,"South Huntington CDP, New York",9465,9422
810,36103,3669452,"Southold CDP, New York",5465,5748
811,36103,3670387,"Springs CDP, New York",4950,6592
812,36103,3671608,"Stony Brook CDP, New York",13727,13740
813,36103,3671620,"Stony Brook University CDP, New York",0,9216
814,36103,3673352,"Terryville CDP, New York",10589,11849
815,36103,3675572,"Tuckahoe CDP, New York",1741,1373
816,36103,3677519,"Village of the Branch village, New York",1895,1807
817,36103,3677772,"Wading River CDP, New York",6668,7719
818,36103,3677805,"Wainscott CDP, New York",628,650
819,36103,3678575,"Water Mill CDP, New York",1724,1559
820,36103,3679246,"West Babylon CDP, New York",43452,43213
821,36103,3679301,"West Bay Shore CDP, New York",4775,4648
822,36103,3680170,"Westhampton CDP, New York",2869,3079
823,36103,3680181,"Westhampton Beach village, New York",1902,1721
824,36103,3680186,"West Hampton Dunes village, New York",11,55
825,36103,3680258,"West Hills CDP, New York",5607,5592
826,36103,3680302,"West Islip CDP, New York",28907,28335
827,36103,3680885,"West Sayville CDP, New York",5003,5011
828,36103,3681419,"Wheatley Heights CDP, New York",5013,5130
829,36103,3683294,"Wyandanch CDP, New York",10546,11647
830,36103,3683426,"Yaphank CDP, New York",5025,5945
831,36103,3610304000,"Babylon town, Suffolk County, New York",211792,213603
832,36103,3610310000,"Brookhaven town, Suffolk County, New York",448248,486040
833,36103,3610322194,"East Hampton town, Suffolk County, New York",19719,21457
834,36103,3610337000,"Huntington town, Suffolk County, New York",195289,203264
835,36103,3610338000,"Islip town, Suffolk County, New York",322612,335543
836,36103,3610359106,"Poospatuck Reservation, Suffolk County, New York",271,324
837,36103,3610361984,"Riverhead town, Suffolk County, New York",27680,33506
838,36103,3610366839,"Shelter Island town, Suffolk County, New York",2228,2392
839,36103,3610367059,"Shinnecock Reservation, Suffolk County, New York",504,662
840,36103,3610368000,"Smithtown town, Suffolk County, New York",115715,117801
841,36103,3610368473,"Southampton town, Suffolk County, New York",54712,56790
842,36103,3610369463,"Southold town, Suffolk County, New York",20599,21968
843,36105,3610506310,"Bethel town, Sullivan County, New York",4362,4255
