co_nm,co_id,ct_id,puma,nta_id,nta_nm,subbor_nm,subbor_id
Queens,081,36081060100,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081050500,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081050700,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081060300,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081060701,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081061900,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081062100,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081065501,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081065702,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081065703,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081065900,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081066100,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081066300,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081066501,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081066701,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081066900,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081067100,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081067700,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081067900,4110,QN21,Middle Village,QN Northwest,36081NW
Queens,081,36081086300,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081104700,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081105900,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081114100,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081114700,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081115100,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081115500,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081115700,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081115900,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081116300,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081116700,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081117100,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081117500,4103,QN51,Murray Hill,QN Northeast,36081NE
Queens,081,36081037500,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081037700,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081037900,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081038100,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081040100,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081040300,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081040500,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081040700,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081040900,4102,QN26,North Corona,QN Northwest,36081NW
Queens,081,36081129102,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081129103,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081129104,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081136700,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081137700,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081138501,4104,QN42,Oakland Gardens,QN Northeast,36081NE
Queens,081,36081006900,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081007100,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081007300,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081007900,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081008100,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081008300,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081008700,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081009100,4101,QN71,Old Astoria,QN Northwest,36081NW
Queens,081,36081004002,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081004401,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081005000,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081005400,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081005800,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081008600,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081008800,4113,QN56,Ozone Park,QN Southwest,36081SW
Queens,081,36081009900,4101,QN99,park-cemetery-etc-Queens,QN Northwest,36081NW
Queens,081,36081022900,4109,QN99,park-cemetery-etc-Queens,QN Northwest,36081NW
Queens,081,36081029900,4101,QN99,park-cemetery-etc-Queens,QN Northwest,36081NW
Queens,081,36081038301,4103,QN99,park-cemetery-etc-Queens,QN Northeast,36081NE
Queens,081,36081038302,4107,QN99,park-cemetery-etc-Queens,QN Northwest,36081NW
Queens,081,36081056100,4110,QN99,park-cemetery-etc-Queens,QN Northwest,36081NW
Queens,081,36081062400,4105,QN99,park-cemetery-etc-Queens,QN Southeast,36081SE
Queens,081,36081064102,4111,QN99,park-cemetery-etc-Queens,QN Southwest,36081SW
Queens,081,36081079300,4106,QN99,park-cemetery-etc-Queens,QN Northeast,36081NE
Queens,081,36081091602,4114,QN99,park-cemetery-etc-Queens,QN Southeast,36081SE
Queens,081,36081091800,4114,QN99,park-cemetery-etc-Queens,QN Southeast,36081SE
Queens,081,36081107202,4114,QN99,park-cemetery-etc-Queens,QN Southeast,36081SE
Queens,081,36081121100,4103,QN99,park-cemetery-etc-Queens,QN Northeast,36081NE
Queens,081,36081128300,4106,QN99,park-cemetery-etc-Queens,QN Northeast,36081NE
Queens,081,36081138502,4104,QN99,park-cemetery-etc-Queens,QN Northeast,36081NE
Queens,081,36081990100,4114,QN99,park-cemetery-etc-Queens,QN Southeast,36081SE
Queens,081,36081122300,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081122701,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081122702,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081124100,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081124700,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081126500,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081126700,4106,QN38,Pomonok-Flushing Heights-Hillcrest,QN Northeast,36081NE
Queens,081,36081049600,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081051200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081051600,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081053200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081053601,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081053800,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081054000,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081054200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081054800,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081055200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081055400,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081055600,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081055800,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081056000,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081056200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081056400,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081056600,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081056800,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081058000,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081058200,4105,QN34,Queens Village,QN Southeast,36081SE
Queens,081,36081079900,4103,QN62,Queensboro Hill,QN Northeast,36081NE
Queens,081,36081080301,4103,QN62,Queensboro Hill,QN Northeast,36081NE
Queens,081,36081080302,4103,QN62,Queensboro Hill,QN Northeast,36081NE
Queens,081,36081083700,4103,QN62,Queensboro Hill,QN Northeast,36081NE
Queens,081,36081121500,4103,QN62,Queensboro Hill,QN Northeast,36081NE
Queens,081,36081002500,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081003100,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081003300,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081003700,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081003900,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081004300,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081005100,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081005500,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081008500,4101,QN68,Queensbridge-Ravenswood-Long Island City,QN Northwest,36081NW
Queens,081,36081068700,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081069300,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081069500,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081069701,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081069702,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081070300,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081071701,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081071702,4108,QN18,Rego Park,QN Northwest,36081NW
Queens,081,36081002400,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081002600,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081002800,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081010800,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081011000,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081011200,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081011400,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081011600,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081011800,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012000,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012200,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012400,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012601,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012602,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081012800,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081013000,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081013200,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081014201,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081014202,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081014400,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081014800,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081015000,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081015200,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081015400,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081015600,4111,QN54,Richmond Hill,QN Southwest,36081SW
Queens,081,36081053900,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081054500,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081054700,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081054900,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081055100,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081055300,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081055500,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081055700,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081055900,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081058100,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081058300,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081058500,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081058700,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081058900,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081059100,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081059300,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081059500,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081061301,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081061302,4110,QN20,Ridgewood,QN Northwest,36081NW
Queens,081,36081061602,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081063800,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081065400,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081065600,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081066000,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081066400,4105,QN05,Rosedale,QN Southeast,36081SE
Queens,081,36081019400,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081019600,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081019800,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081020200,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081025400,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081025800,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081026000,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081026200,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081026400,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081026600,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081027000,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081041400,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081043400,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081044000,4112,QN01,South Jamaica,QN Southeast,36081SE
Queens,081,36081009400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081009600,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081009800,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081010000,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081010200,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081010400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081010600,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081015801,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081015802,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081016400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081016600,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081016800,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081017000,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081017200,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081017400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081017600,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081017800,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081018000,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081081400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081081800,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081083800,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081084000,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081084601,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081084602,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081086400,4113,QN55,South Ozone Park,QN Southwest,36081SW
Queens,081,36081029400,4112,QN02,Springfield Gardens North,QN Southeast,36081SE
Queens,081,36081033000,4112,QN02,Springfield Gardens North,QN Southeast,36081SE
Queens,081,36081033402,4112,QN02,Springfield Gardens North,QN Southeast,36081SE
Queens,081,36081030600,4105,QN03,Springfield Gardens South-Brookville,QN Southeast,36081SE
Queens,081,36081032000,4105,QN03,Springfield Gardens South-Brookville,QN Southeast,36081SE
Queens,081,36081068000,4105,QN03,Springfield Gardens South-Brookville,QN Southeast,36081SE
Queens,081,36081069000,4105,QN03,Springfield Gardens South-Brookville,QN Southeast,36081SE
Queens,081,36081069400,4105,QN03,Springfield Gardens South-Brookville,QN Southeast,36081SE
Queens,081,36081028000,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081028200,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081033401,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081035200,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081036600,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081036800,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081037600,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081038400,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081039400,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081039800,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081040000,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081040200,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081040400,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081042400,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081042600,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081043200,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081051800,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081052000,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081052200,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081052400,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081052600,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081052800,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081053000,4112,QN08,St. Albans,QN Southeast,36081SE
Queens,081,36081009500,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081009700,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081010100,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081010300,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081010500,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081010701,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081011100,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081011300,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081011500,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081011700,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081011900,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081012100,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081012301,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081012500,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081013500,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081013700,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081031700,4101,QN72,Steinway,QN Northwest,36081NW
Queens,081,36081094500,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081097300,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081098100,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081098700,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081099100,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081102900,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081103300,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081103900,4103,QN49,Whitestone,QN Northeast,36081NE
Queens,081,36081000200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081000400,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081000600,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081000800,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081001000,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081001200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081001400,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081001600,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081001800,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081002000,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081002200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081003000,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081003200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081003400,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081003600,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081003800,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081004001,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081004200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081005200,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081064101,4111,QN53,Woodhaven,QN Southwest,36081SW
Queens,081,36081024500,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081024700,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081024900,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081025100,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081025500,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081025700,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081025900,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081026100,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081026300,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081029300,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081029500,4109,QN63,Woodside,QN Northwest,36081NW
Queens,081,36081029700,4109,QN63,Woodside,QN Northwest,36081NW
Staten Island,085,36085015602,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085017005,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085017011,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085017012,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085017600,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085019800,3901,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI South,36085S
Staten Island,085,36085017007,3901,SI48,Arden Heights,SI South,36085S
Staten Island,085,36085017008,3901,SI48,Arden Heights,SI South,36085S
Staten Island,085,36085017009,3901,SI48,Arden Heights,SI South,36085S
Staten Island,085,36085017010,3901,SI48,Arden Heights,SI South,36085S
Staten Island,085,36085022600,3901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
Staten Island,085,36085024401,3901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
Staten Island,085,36085024402,3901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
Staten Island,085,36085024800,3901,SI11,Charleston-Richmond Valley-Tottenville,SI South,36085S
Staten Island,085,36085001800,3902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
Staten Island,085,36085002002,3902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
Staten Island,085,36085005000,3902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
Staten Island,085,36085006400,3902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
Staten Island,085,36085007400,3902,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI Central,36085C
Staten Island,085,36085013203,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085014604,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085014605,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085014606,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085014607,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085014608,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085015601,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085015603,3901,SI54,Great Kills,SI South,36085S
Staten Island,085,36085003300,3903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
Staten Island,085,36085003900,3903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
Staten Island,085,36085004000,3903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
Staten Island,085,36085004700,3903,SI08,Grymes Hill-Clifton-Fox Hills,SI North,36085N
Staten Island,085,36085022300,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085023100,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085023900,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085030301,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085030302,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085031901,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085031902,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085032300,3903,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI North,36085N
Staten Island,085,36085005900,3903,SI35,New Brighton-Silver Lake,SI North,36085N
Staten Island,085,36085006700,3903,SI35,New Brighton-Silver Lake,SI North,36085N
Staten Island,085,36085007500,3903,SI35,New Brighton-Silver Lake,SI North,36085N
Staten Island,085,36085010500,3903,SI35,New Brighton-Silver Lake,SI North,36085N
Staten Island,085,36085012100,3903,SI35,New Brighton-Silver Lake,SI North,36085N
Staten Island,085,36085011202,3902,SI45,New Dorp-Midland Beach,SI Central,36085C
Staten Island,085,36085011402,3902,SI45,New Dorp-Midland Beach,SI Central,36085C
Staten Island,085,36085012200,3902,SI45,New Dorp-Midland Beach,SI Central,36085C
Staten Island,085,36085012804,3902,SI45,New Dorp-Midland Beach,SI Central,36085C
Staten Island,085,36085013400,3902,SI45,New Dorp-Midland Beach,SI Central,36085C
Staten Island,085,36085017300,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085018702,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085018902,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
Staten Island,085,36085022800,3902,SI05,New Springville-Bloomfield-Travis,SI Central,36085C
