stco,ct_id,ct_name,name,id_sub
36005,36005006700,67,BX Central and South,36005CS
36005,36005006900,69,BX Central and South,36005CS
36005,36005007100,71,BX Central and South,36005CS
36005,36005007300,73,BX Central and South,36005CS
36005,36005007500,75,BX Central and South,36005CS
36005,36005007900,79,BX Central and South,36005CS
36005,36005001600,16,BX Central and South,36005CS
36005,36005002001,20.01,BX Central and South,36005CS
36005,36005002002,20.02,BX Central and South,36005CS
36005,36005002400,24,BX Central and South,36005CS
36005,36005002800,28,BX Central and South,36005CS
36005,36005003800,38,BX Central and South,36005CS
36005,36005004001,40.01,BX Central and South,36005CS
36005,36005004200,42,BX Central and South,36005CS
36005,36005004400,44,BX Central and South,36005CS
36005,36005004600,46,BX Central and South,36005CS
36005,36005004800,48,BX Central and South,36005CS
36005,36005005001,50.01,BX Central and South,36005CS
36005,36005005002,50.02,BX Central and South,36005CS
36005,36005005200,52,BX Central and South,36005CS
36005,36005005400,54,BX Central and South,36005CS
36005,36005005600,56,BX Central and South,36005CS
36005,36005006200,62,BX Central and South,36005CS
36005,36005006400,64,BX Central and South,36005CS
36005,36005006800,68,BX Central and South,36005CS
36005,36005007000,70,BX Central and South,36005CS
36005,36005007200,72,BX Central and South,36005CS
36005,36005007400,74,BX Central and South,36005CS
36005,36005007600,76,BX Central and South,36005CS
36005,36005007700,77,BX Central and South,36005CS
36005,36005007800,78,BX Central and South,36005CS
36005,36005008300,83,BX Central and South,36005CS
36005,36005008400,84,BX Central and South,36005CS
36005,36005008500,85,BX Central and South,36005CS
36005,36005008600,86,BX Central and South,36005CS
36005,36005008700,87,BX Central and South,36005CS
36005,36005008900,89,BX Central and South,36005CS
36005,36005009000,90,BX Central and South,36005CS
36005,36005009200,92,BX Central and South,36005CS
36005,36005009301,93.01,BX Central and South,36005CS
36005,36005009600,96,BX Central and South,36005CS
36005,36005009800,98,BX Central and South,36005CS
36005,36005011502,115.02,BX Central and South,36005CS
36005,36005011701,117.01,BX Central and South,36005CS
36005,36005011900,119,BX Central and South,36005CS
36005,36005012102,121.02,BX Central and South,36005CS
36005,36005012701,127.01,BX Central and South,36005CS
36005,36005012901,129.01,BX Central and South,36005CS
36005,36005013100,131,BX Central and South,36005CS
36005,36005015900,159,BX Central and South,36005CS
36005,36005020000,200,BX Central and South,36005CS
36005,36005020200,202,BX Central and South,36005CS
36005,36005020400,204,BX Central and South,36005CS
36005,36005020601,206.01,BX Central and South,36005CS
36005,36005021001,210.01,BX Central and South,36005CS
36005,36005021002,210.02,BX Central and South,36005CS
36005,36005021200,212,BX Central and South,36005CS
36005,36005021601,216.01,BX Central and South,36005CS
36005,36005021602,216.02,BX Central and South,36005CS
36005,36005021800,218,BX Central and South,36005CS
36005,36005022200,222,BX Central and South,36005CS
36005,36005022401,224.01,BX Central and South,36005CS
36005,36005022403,224.03,BX Central and South,36005CS
36005,36005022404,224.04,BX Central and South,36005CS
36005,36005022800,228,BX Central and South,36005CS
36005,36005023000,230,BX Central and South,36005CS
36005,36005023200,232,BX Central and South,36005CS
36005,36005023600,236,BX Central and South,36005CS
36005,36005023800,238,BX Central and South,36005CS
36005,36005024000,240,BX Central and South,36005CS
36005,36005024400,244,BX Central and South,36005CS
36005,36005024600,246,BX Central and South,36005CS
36005,36005024800,248,BX Central and South,36005CS
36005,36005025000,250,BX Central and South,36005CS
36005,36005025200,252,BX Central and South,36005CS
36005,36005025400,254,BX Central and South,36005CS
36005,36005025600,256,BX Central and South,36005CS
36005,36005028400,284,BX Central and South,36005CS
36005,36005028600,286,BX Central and South,36005CS
36005,36005028800,288,BX Central and South,36005CS
36005,36005029600,296,BX Central and South,36005CS
36005,36005031000,310,BX Central and South,36005CS
36005,36005031200,312,BX Central and South,36005CS
36005,36005031400,314,BX Central and South,36005CS
36005,36005031600,316,BX Central and South,36005CS
36005,36005031800,318,BX Central and South,36005CS
36005,36005032400,324,BX Central and South,36005CS
36005,36005032600,326,BX Central and South,36005CS
36005,36005032800,328,BX Central and South,36005CS
36005,36005033000,330,BX Central and South,36005CS
36005,36005033201,332.01,BX Central and South,36005CS
36005,36005033202,332.02,BX Central and South,36005CS
36005,36005033601,336.01,BX Central and South,36005CS
36005,36005033602,336.02,BX Central and South,36005CS
36005,36005033801,338.01,BX Central and South,36005CS
36005,36005033802,338.02,BX Central and South,36005CS
36005,36005034000,340,BX Central and South,36005CS
36005,36005034200,342,BX Central and South,36005CS
36005,36005034400,344,BX Central and South,36005CS
36005,36005034800,348,BX Central and South,36005CS
36005,36005035000,350,BX Central and South,36005CS
36005,36005036000,360,BX Central and South,36005CS
36005,36005027700,277,BX West,36005W
36005,36005027900,279,BX West,36005W
36005,36005028100,281,BX West,36005W
36005,36005028300,283,BX West,36005W
36005,36005028500,285,BX West,36005W
36005,36005028700,287,BX West,36005W
36005,36005028900,289,BX West,36005W
36005,36005029301,293.01,BX West,36005W
36005,36005029302,293.02,BX West,36005W
36005,36005029500,295,BX West,36005W
36005,36005029700,297,BX West,36005W
36005,36005030100,301,BX West,36005W
36005,36005030701,307.01,BX West,36005W
36005,36005030900,309,BX West,36005W
36005,36005031900,319,BX West,36005W
36005,36005032300,323,BX West,36005W
36005,36005033500,335,BX West,36005W
36005,36005033700,337,BX West,36005W
36005,36005034300,343,BX West,36005W
36005,36005034500,345,BX West,36005W
36005,36005035100,351,BX West,36005W
36005,36005040900,409,BX West,36005W
36005,36005041900,419,BX West,36005W
36005,36005042100,421,BX West,36005W
36005,36005043101,431.01,BX West,36005W
36005,36005043102,431.02,BX West,36005W
36005,36005005300,53,BX West,36005W
36005,36005005902,59.02,BX West,36005W
36005,36005006100,61,BX West,36005W
36005,36005006301,63.01,BX West,36005W
36005,36005006302,63.02,BX West,36005W
36005,36005014100,141,BX West,36005W
36005,36005014300,143,BX West,36005W
36005,36005014500,145,BX West,36005W
36005,36005014701,147.01,BX West,36005W
36005,36005014702,147.02,BX West,36005W
36005,36005017100,171,BX West,36005W
36005,36005017300,173,BX West,36005W
36005,36005017500,175,BX West,36005W
36005,36005017701,177.01,BX West,36005W
36005,36005017702,177.02,BX West,36005W
36005,36005017901,179.01,BX West,36005W
36005,36005017902,179.02,BX West,36005W
36005,36005018101,181.01,BX West,36005W
36005,36005018102,181.02,BX West,36005W
36005,36005018301,183.01,BX West,36005W
36005,36005018302,183.02,BX West,36005W
36005,36005018501,185.01,BX West,36005W
36005,36005018502,185.02,BX West,36005W
36005,36005018900,189,BX West,36005W
36005,36005019300,193,BX West,36005W
36005,36005019500,195,BX West,36005W
36005,36005019700,197,BX West,36005W
36005,36005019900,199,BX West,36005W
36005,36005020100,201,BX West,36005W
36005,36005020501,205.01,BX West,36005W
36005,36005020502,205.02,BX West,36005W
36005,36005020900,209,BX West,36005W
36005,36005021100,211,BX West,36005W
36005,36005021301,213.01,BX West,36005W
36005,36005021302,213.02,BX West,36005W
36005,36005021501,215.01,BX West,36005W
36005,36005021502,215.02,BX West,36005W
36005,36005021700,217,BX West,36005W
36005,36005021900,219,BX West,36005W
36005,36005022101,221.01,BX West,36005W
36005,36005022102,221.02,BX West,36005W
36005,36005022300,223,BX West,36005W
36005,36005022500,225,BX West,36005W
36005,36005022701,227.01,BX West,36005W
36005,36005022702,227.02,BX West,36005W
36005,36005022703,227.03,BX West,36005W
36005,36005022901,229.01,BX West,36005W
36005,36005022902,229.02,BX West,36005W
36005,36005023301,233.01,BX West,36005W
36005,36005023302,233.02,BX West,36005W
36005,36005024100,241,BX West,36005W
36005,36005024300,243,BX West,36005W
36005,36005024501,245.01,BX West,36005W
36005,36005024502,245.02,BX West,36005W
36005,36005024700,247,BX West,36005W
36005,36005024900,249,BX West,36005W
36005,36005025100,251,BX West,36005W
36005,36005025300,253,BX West,36005W
36005,36005025500,255,BX West,36005W
36005,36005025700,257,BX West,36005W
36005,36005026100,261,BX West,36005W
36005,36005026300,263,BX West,36005W
36005,36005026900,269,BX West,36005W
36005,36005006000,60,BX West,36005W
36005,36005012101,121.01,BX West,36005W
36005,36005012300,123,BX West,36005W
36005,36005012500,125,BX West,36005W
36005,36005013300,133,BX West,36005W
36005,36005013500,135,BX West,36005W
36005,36005014900,149,BX West,36005W
36005,36005015100,151,BX West,36005W
36005,36005015300,153,BX West,36005W
36005,36005015500,155,BX West,36005W
36005,36005015700,157,BX West,36005W
36005,36005016100,161,BX West,36005W
36005,36005016300,163,BX West,36005W
36005,36005016500,165,BX West,36005W
36005,36005016700,167,BX West,36005W
36005,36005016900,169,BX West,36005W
36005,36005022000,220,BX West,36005W
36005,36005023100,231,BX West,36005W
36005,36005023501,235.01,BX West,36005W
36005,36005023502,235.02,BX West,36005W
36005,36005023702,237.02,BX West,36005W
36005,36005023703,237.03,BX West,36005W
36005,36005023704,237.04,BX West,36005W
36005,36005023900,239,BX West,36005W
36005,36005026500,265,BX West,36005W
36005,36005026701,267.01,BX West,36005W
36005,36005026702,267.02,BX West,36005W
36005,36005027300,273,BX West,36005W
36005,36005033400,334,BX West,36005W
36005,36005035900,359,BX West,36005W
36005,36005036100,361,BX West,36005W
36005,36005036300,363,BX West,36005W
36005,36005036501,365.01,BX West,36005W
36005,36005036502,365.02,BX West,36005W
36005,36005036700,367,BX West,36005W
36005,36005036901,369.01,BX West,36005W
36005,36005036902,369.02,BX West,36005W
36005,36005037100,371,BX West,36005W
36005,36005037300,373,BX West,36005W
36005,36005037504,375.04,BX West,36005W
36005,36005037900,379,BX West,36005W
36005,36005038100,381,BX West,36005W
36005,36005038301,383.01,BX West,36005W
36005,36005038303,383.03,BX West,36005W
36005,36005038304,383.04,BX West,36005W
36005,36005038500,385,BX West,36005W
36005,36005038700,387,BX West,36005W
36005,36005038900,389,BX West,36005W
36005,36005039100,391,BX West,36005W
36005,36005039300,393,BX West,36005W
36005,36005039500,395,BX West,36005W
36005,36005039700,397,BX West,36005W
36005,36005039901,399.01,BX West,36005W
36005,36005039902,399.02,BX West,36005W
36005,36005040100,401,BX West,36005W
36005,36005040302,403.02,BX West,36005W
36005,36005040303,403.03,BX West,36005W
36005,36005040304,403.04,BX West,36005W
36005,36005040501,405.01,BX West,36005W
36005,36005040502,405.02,BX West,36005W
36005,36005040701,407.01,BX West,36005W
36005,36005040702,407.02,BX West,36005W
36005,36005041100,411,BX West,36005W
36005,36005041300,413,BX West,36005W
36005,36005041500,415,BX West,36005W
36005,36005042300,423,BX West,36005W
36005,36005042500,425,BX West,36005W
36005,36005042901,429.01,BX West,36005W
36005,36005042902,429.02,BX West,36005W
36005,36005011800,118,BX North and East,36005NE
36005,36005037800,378,BX North and East,36005NE
36005,36005038600,386,BX North and East,36005NE
36005,36005038800,388,BX North and East,36005NE
36005,36005039000,390,BX North and East,36005NE
36005,36005039200,392,BX North and East,36005NE
36005,36005039400,394,BX North and East,36005NE
36005,36005039600,396,BX North and East,36005NE
36005,36005039800,398,BX North and East,36005NE
36005,36005040400,404,BX North and East,36005NE
36005,36005040600,406,BX North and East,36005NE
36005,36005040800,408,BX North and East,36005NE
36005,36005041400,414,BX North and East,36005NE
36005,36005041800,418,BX North and East,36005NE
36005,36005042000,420,BX North and East,36005NE
36005,36005042200,422,BX North and East,36005NE
36005,36005042400,424,BX North and East,36005NE
36005,36005042600,426,BX North and East,36005NE
36005,36005042800,428,BX North and East,36005NE
36005,36005043000,430,BX North and East,36005NE
36005,36005043400,434,BX North and East,36005NE
36005,36005043501,435.01,BX North and East,36005NE
36005,36005043502,435.02,BX North and East,36005NE
36005,36005043503,435.03,BX North and East,36005NE
36005,36005043600,436,BX North and East,36005NE
36005,36005044200,442,BX North and East,36005NE
36005,36005044400,444,BX North and East,36005NE
36005,36005044800,448,BX North and East,36005NE
36005,36005044901,449.01,BX North and East,36005NE
36005,36005044902,449.02,BX North and East,36005NE
36005,36005045101,451.01,BX North and East,36005NE
36005,36005045102,451.02,BX North and East,36005NE
36005,36005045600,456,BX North and East,36005NE
36005,36005045800,458,BX North and East,36005NE
36005,36005046000,460,BX North and East,36005NE
36005,36005046203,462.03,BX North and East,36005NE
36005,36005046208,462.08,BX North and East,36005NE
36005,36005046209,462.09,BX North and East,36005NE
36005,36005048401,484.01,BX North and East,36005NE
36005,36005048402,484.02,BX North and East,36005NE
36005,36005050400,504,BX North and East,36005NE
36005,36005011000,110,BX North and East,36005NE
36005,36005013000,130,BX North and East,36005NE
36005,36005013200,132,BX North and East,36005NE
36005,36005013800,138,BX North and East,36005NE
36005,36005014400,144,BX North and East,36005NE
36005,36005015200,152,BX North and East,36005NE
36005,36005015800,158,BX North and East,36005NE
36005,36005016000,160,BX North and East,36005NE
36005,36005016200,162,BX North and East,36005NE
36005,36005016400,164,BX North and East,36005NE
36005,36005016600,166,BX North and East,36005NE
36005,36005018400,184,BX North and East,36005NE
36005,36005019400,194,BX North and East,36005NE
36005,36005026400,264,BX North and East,36005NE
36005,36005026601,266.01,BX North and East,36005NE
36005,36005026602,266.02,BX North and East,36005NE
36005,36005027401,274.01,BX North and East,36005NE
36005,36005027402,274.02,BX North and East,36005NE
36005,36005027600,276,BX North and East,36005NE
36005,36005030000,300,BX North and East,36005NE
36005,36005030201,302.01,BX North and East,36005NE
36005,36005030202,302.02,BX North and East,36005NE
36005,36005035600,356,BX North and East,36005NE
36005,36005035800,358,BX North and East,36005NE
36005,36005036400,364,BX North and East,36005NE
36005,36005036800,368,BX North and East,36005NE
36005,36005037000,370,BX North and East,36005NE
36005,36005037200,372,BX North and East,36005NE
36005,36005037400,374,BX North and East,36005NE
36005,36005037600,376,BX North and East,36005NE
36005,36005038000,380,BX North and East,36005NE
36005,36005038200,382,BX North and East,36005NE
36005,36005046204,462.04,BX North and East,36005NE
36005,36005046205,462.05,BX North and East,36005NE
36005,36005046206,462.06,BX North and East,36005NE
36005,36005046207,462.07,BX North and East,36005NE
36005,36005051601,516.01,BX North and East,36005NE
36005,36005051602,516.02,BX North and East,36005NE
36005,36005000100,1,BX Central and South,36005CS
36005,36005001904,19.04,BX Central and South,36005CS
