,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
1473,34013013200,3,2293,272,61,29
1475,34013013300,8,2834,356,73,62
1477,34013013400,250,27,367,44,3468
1479,34013013500,355,48,495,81,3512
1481,34013013600,1016,179,836,103,3708
1483,34013013700,382,129,659,86,3398
1485,34013013800,275,46,336,64,3614
1487,34013013900,511,112,661,112,3496
1489,34013014000,790,195,823,83,2042
1491,34013014100,513,131,982,82,1867
1493,34013014200,531,170,1072,59,1961
1495,34013014300,513,275,2525,146,1913
1497,34013014400,395,392,1886,134,1168
1499,34013014500,227,422,2242,80,1218
1501,34013014600,451,576,2028,119,1387
1503,34013014700,831,633,2575,177,2312
1505,34013014800,406,111,388,71,2352
1507,34013014900,467,157,523,103,3247
1509,34013015000,397,291,427,76,2177
1511,34013015100,399,702,1000,133,2333
1513,34013015200,239,509,853,125,2236
1515,34013015300,438,620,512,97,1077
1517,34013015400,275,1013,902,148,2480
1519,34013015500,246,599,1216,108,1717
1521,34013015600,238,1150,954,165,1823
1523,34013015700,133,776,791,59,459
1525,34013015800,310,845,1582,100,1419
1527,34013015900,298,1319,2458,295,971
1529,34013016000,348,356,377,193,6253
1531,34013016100,122,168,177,136,2540
1533,34013016200,191,218,166,132,2755
1535,34013016300,128,221,222,129,2957
1537,34013016400,137,318,208,119,2942
1539,34013016500,197,471,249,176,2849
1541,34013016600,121,1102,257,165,1270
1543,34013016700,100,1087,303,114,758
1545,34013016800,132,970,313,128,1750
1547,34013016900,97,600,146,119,1980
1549,34013017000,116,1116,218,129,1453
1551,34013017100,39,1583,363,76,150
1553,34013017200,36,2048,188,198,516
1555,34013017301,460,633,350,85,3577
1557,34013017302,1028,1234,499,129,4080
1559,34013017400,540,1040,540,104,3396
1561,34013017500,479,1437,698,132,3250
1563,34013017600,195,1777,1445,128,1195
1565,34013017700,162,1938,1828,118,645
1567,34013017800,129,1291,1381,125,793
1569,34013017900,140,1124,343,116,1758
1571,34013018000,508,1367,403,161,3446
1573,34013018100,9,1612,298,38,51
1575,34013018200,26,3161,856,119,150
1577,34013018300,94,2952,1310,113,135
1579,34013018400,2,1755,221,46,19
1581,34013018600,48,1357,1972,69,291
1583,34013018700,99,4048,743,117,149
1585,34013018800,108,3762,373,129,355
1587,34013018900,62,2420,758,100,207
1589,34013019000,222,801,218,199,3095
1591,34013019100,127,1659,249,183,1874
1593,34013019200,250,1198,279,151,2286
1595,34013019300,230,826,247,128,1976
1597,34013019400,123,133,161,66,2488
1599,34013019500,137,440,196,124,3070
1601,34013019600,159,2958,423,221,2098
1603,34013019700,140,3995,491,206,1117
1605,34013019800,99,568,169,91,1712
1607,34013019900,64,95,155,68,2100
1609,34013020000,686,32,151,98,4993
1611,34013020100,843,66,108,87,3838
1613,34013020200,634,82,194,95,3742
1615,34013020300,986,123,250,127,3014
1617,34013020400,843,79,155,75,3878
1619,34013020500,1451,136,252,83,5507
1621,34013020600,873,142,192,57,3648
1623,34013020700,979,63,240,68,3094
1625,34013020800,1463,212,353,115,5408
1627,34013020901,43,20,42,32,1976
1629,34013020902,333,101,262,55,5068
1631,34013021000,162,61,259,79,4400
1633,34013021100,237,137,322,64,4042
1635,34013021200,136,41,214,51,3127
1637,34013021300,435,153,343,56,4655
1639,34013021400,365,141,384,59,5820
1641,34013021601,183,46,384,53,6800
1643,34013021602,350,41,260,59,5473
1645,34013021701,198,99,370,71,2829
1646,34013021702,168,134,416,60,3477
1648,34013021801,97,31,107,20,2423
1650,34013021802,198,54,179,51,3023
1652,34013021803,123,37,237,51,4128
1654,34013022700,13,2367,601,81,130
1656,34013022800,2,2150,185,16,14
1657,34013022900,449,2233,776,141,571
1658,34013023000,2,2583,564,29,84
1659,34013023100,2,2246,212,31,28
1660,34013023200,7,2631,672,46,97
1661,34013980100,11,2420,677,4,445
1662,34013980200,2,800,170,7,194
1664,34017000100,1693,253,2458,184,1437
1666,34017000200,630,310,3362,120,987
1668,34017000300,312,177,2346,118,1267
1670,34017000400,1297,205,1297,179,1013
1672,34017000500,1062,224,1928,120,977
1674,34017000600,1303,366,2494,214,1373
1676,34017000700,393,178,1965,88,862
1678,34017000800,345,253,2150,131,1021
1681,34017000902,2802,361,980,233,1724
1683,34017001000,631,91,570,70,624
1685,34017001100,1195,395,2299,190,1330
1687,34017001201,1103,124,476,109,346
1689,34017001202,336,289,472,62,198
1691,34017001300,372,189,1445,68,839
1693,34017001400,797,294,1752,146,749
1698,34017001701,1482,854,1025,144,752
1700,34017001800,1213,529,1288,151,850
1702,34017001900,912,72,220,46,268
1704,34017002000,1523,359,913,153,1392
1707,34017002200,190,115,419,44,913
1709,34017002300,331,137,620,53,992
1711,34017002400,298,146,335,108,1422
1715,34017002700,1283,1013,1578,244,697
1717,34017002800,978,989,1738,287,1679
1719,34017002900,1293,571,781,153,1125
1721,34017003000,638,677,1182,94,574
1723,34017003100,1181,608,1270,166,869
1728,34017003500,161,209,672,47,848
1734,34017004000,1992,1095,1217,282,700
1736,34017004101,836,2052,2147,239,1302
1738,34017004102,195,1509,909,66,195
1740,34017004200,543,2148,1371,254,316
1742,34017004300,34,1575,344,82,179
1744,34017004400,6,1925,373,62,40
1746,34017004500,62,2729,857,92,182
1748,34017004600,14,879,1140,35,161
1750,34017004700,113,872,1195,67,344
1752,34017004800,1369,1019,908,217,695
1754,34017004900,746,1979,807,201,262
1758,34017005200,284,2712,682,120,571
1760,34017005300,39,2287,594,68,65
1762,34017005400,1972,1959,922,254,1054
1764,34017005500,14,2022,390,47,11
1766,34017005600,775,1521,811,273,324
1768,34017005801,60,3783,776,122,92
1770,34017005802,371,67,132,54,953
1772,34017005900,2373,1458,1625,403,1398
1774,34017006000,154,2729,1121,142,162
1776,34017006100,1732,1913,1565,321,1214
1778,34017006200,372,1544,1180,178,375
1780,34017006300,316,1740,1477,221,539
1781,34017006400,421,212,750,102,1616
1782,34017006500,154,263,709,65,652
1783,34017006600,1079,40,79,34,214
1784,34017006700,53,2135,1227,35,69
1785,34017006800,9,2637,545,107,45
1786,34017006900,1,26,31,0,23
1787,34017007000,952,271,1240,125,1356
1788,34017007100,988,368,809,154,961
1789,34017007200,634,180,232,60,1054
1790,34017007300,347,40,62,21,564
1791,34017007400,1286,157,313,137,2248
1792,34017007500,1897,400,545,157,2045
1793,34017007600,3159,176,354,174,1827
1794,34017007700,6671,353,401,207,1986
1795,34017007800,329,297,381,39,314
1797,34017010100,711,447,1471,165,2820
1799,34017010200,265,225,760,86,1815
1801,34017010300,209,279,746,47,1493
1803,34017010400,345,276,865,78,2216
1805,34017010500,466,281,1048,98,3315
1807,34017010600,595,339,1661,152,3797
1809,34017010700,268,295,1100,82,1948
1811,34017010800,287,163,907,66,1720
1813,34017010900,150,213,569,54,1158
1815,34017011000,223,303,851,79,831
1817,34017011100,346,492,1667,149,1939
1819,34017011200,341,255,1311,144,4381
1821,34017011300,167,235,858,47,1613
1823,34017011400,150,172,690,45,2331
1825,34017011500,121,93,692,39,2228
1827,34017011600,159,662,1055,88,2216
1829,34017012300,148,51,717,76,1214
1831,34017012400,103,29,734,38,2287
1833,34017012500,160,50,1080,82,2382
1835,34017012600,142,60,1230,131,1909
1837,34017012700,162,1203,2586,186,3049
1839,34017012800,140,63,1611,165,2139
1841,34017012900,147,59,1779,122,1812
1843,34017013000,143,45,1916,89,1200
1845,34017013100,83,33,923,64,940
1847,34017013200,211,64,2322,111,1493
1849,34017013300,307,64,1355,84,1391
1851,34017013400,188,17,1477,56,668
1853,34017013500,522,57,1999,129,1824
1855,34017013600,331,17,1155,45,596
1857,34017013700,315,38,1330,68,697
1859,34017013800,424,28,654,78,579
1861,34017013900,606,33,879,94,1122
1863,34017014000,184,78,3656,93,1009
1865,34017014101,783,143,786,75,1790
1866,34017014102,297,155,2799,99,1710
1868,34017014200,226,88,4348,65,1049
1870,34017014300,182,52,4402,101,1004
1872,34017014400,416,126,5677,134,1808
1874,34017014501,313,80,4480,74,1302
1875,34017014502,61,41,2485,27,844
1877,34017014600,142,38,2972,47,558
1879,34017014700,226,114,3723,59,741
1881,34017014800,442,113,4326,82,1032
1883,34017014900,563,37,1915,78,523
1885,34017015001,493,143,366,56,1127
1886,34017015002,243,159,4520,70,985
1888,34017015100,67,28,2359,50,510
1890,34017015201,603,127,453,87,1464
1891,34017015202,393,199,4214,113,1061
1893,34017015300,151,67,3751,33,415
1895,34017015500,62,43,4177,40,383
1897,34017015600,49,46,3544,13,276
1899,34017015700,62,49,3545,16,189
1901,34017015801,1228,114,273,76,1281
1902,34017015802,166,91,4946,48,562
1904,34017015900,63,43,5225,51,225
1906,34017016000,44,27,2998,7,208
1908,34017016100,60,48,3223,29,179
1910,34017016200,48,55,4449,43,300
1912,34017016300,119,51,3918,20,333
1914,34017016400,43,37,3386,29,310
1916,34017016500,124,81,3113,41,813
1918,34017016600,61,52,3163,27,434
1920,34017016700,42,13,1368,13,93
1922,34017016800,60,63,2935,21,242
1924,34017016900,33,31,2986,22,332
1926,34017017000,66,63,4250,39,289
1928,34017017100,89,96,4275,41,636
1930,34017017200,45,30,2738,23,372
1932,34017017300,110,53,1448,36,732
1934,34017017400,10,48,2362,34,209
1936,34017017500,32,53,3763,21,220
1938,34017017600,64,45,2735,32,199
1940,34017017700,131,92,1468,34,234
1942,34017017800,310,159,4711,102,1113
1944,34017017900,322,58,233,24,913
1946,34017018000,276,129,2105,86,1365
1948,34017018100,156,71,1309,45,1273
1950,34017018200,256,154,1408,72,2299
1952,34017018301,202,27,63,37,1473
1953,34017018302,222,14,196,72,2620
1955,34017018400,354,99,861,90,3544
1957,34017018500,352,119,890,115,4677
1959,34017018600,173,31,223,38,1900
1961,34017018701,270,57,198,78,2333
1962,34017018702,204,65,872,81,3051
1964,34017018800,236,57,307,63,2595
1966,34017018900,248,55,492,75,2684
1968,34017019000,137,572,1701,78,2126
1970,34017019100,228,69,648,61,2386
1972,34017019200,513,47,269,102,2997
1974,34017019300,189,30,490,45,2059
1976,34017019400,188,47,392,56,2162
1980,34017019800,1105,97,962,129,3376
1981,34017019900,1260,181,828,80,2376
1982,34017020000,695,232,1055,77,3098
1983,34017020100,209,65,180,18,241
1985,34017032400,83,67,5686,64,507
1986,34017980100,0,0,0,0,0
1988,34019010100,175,48,209,78,5483
1990,34019010200,106,110,219,110,7119
1992,34019010300,57,60,165,42,2781
1994,34019010400,91,48,195,46,4469
1996,34019010500,41,29,142,33,5046
1998,34019010600,102,101,186,55,5727
2000,34019010701,244,502,359,97,4706
2002,34019010702,37,18,110,22,3008
2004,34019010801,181,36,169,34,2299
2006,34019010802,71,22,68,26,1171
2008,34019010900,114,47,219,41,3227
2010,34019011001,234,648,519,121,4821
2012,34019011002,289,86,236,106,6418
2014,34019011100,247,107,272,84,4706
2016,34019011201,234,58,219,50,6674
2018,34019011202,97,40,142,46,3150
2020,34019011301,272,111,390,93,5688
2022,34019011302,580,189,346,107,6041
2024,34019011303,251,71,256,52,4106
2026,34019011304,214,67,146,49,3176
2028,34019011400,257,159,1198,104,2863
2030,34019011500,54,33,162,60,4909
2032,34019011600,44,26,115,63,4833
2034,34019011700,57,50,113,33,3760
2036,34019011800,55,497,186,45,3057
2038,34019011900,51,70,381,35,3369
2040,34021000100,36,597,1569,33,553
2042,34021000200,144,1137,1928,87,669
2044,34021000300,36,870,2414,85,1088
2046,34021000400,104,927,3616,92,768
2048,34021000500,86,822,2789,54,713
2050,34021000600,106,1194,2138,72,1020
2052,34021000700,65,541,1956,46,540
2054,34021000800,20,442,1642,30,308
2056,34021000900,83,2042,1278,83,504
2058,34021001000,16,1290,1166,47,231
2060,34021001101,11,1701,291,38,151
2061,34021001102,3,2895,270,90,124
2063,34021001200,20,2739,224,75,610
2065,34021001300,23,2789,408,113,883
2067,34021001401,4,3438,278,70,62
2069,34021001402,2,1836,100,31,26
2071,34021001500,18,2424,253,58,45
2073,34021001600,12,1050,169,54,17
2075,34021001700,5,3162,481,86,124
2077,34021001800,36,1393,966,70,1867
2079,34021001900,9,830,748,16,48
2081,34021002000,2,898,183,28,94
2083,34021002100,6,2774,1530,93,395
2085,34021002200,59,3328,1871,124,306
2087,34021002400,17,1167,353,66,296
2089,34021002500,124,928,1789,123,4019
2091,34021002601,127,1231,1077,119,1610
2093,34021002602,103,814,642,64,2416
2095,34021002701,80,724,675,88,2149
2097,34021002702,246,663,595,133,4789
2099,34021002800,166,3008,1655,191,1568
2101,34021002902,206,1035,708,117,2674
2103,34021002903,95,81,161,43,2283
2105,34021002904,285,172,258,65,4635
2107,34021003001,147,304,293,58,5279
2109,34021003002,252,112,238,58,5057
2111,34021003003,154,182,284,57,5616
2113,34021003004,141,141,273,48,5154
2115,34021003006,211,149,265,58,5226
2117,34021003007,37,29,121,37,3220
2119,34021003008,192,184,314,55,4343
2121,34021003009,324,285,265,75,4492
2123,34021003100,162,457,653,78,2978
2125,34021003201,352,1282,712,247,5339
2127,34021003202,546,454,373,104,4004
2129,34021003301,655,344,295,151,5905
2131,34021003302,2996,956,470,182,3777
2133,34021003400,55,1655,372,81,673
2135,34021003500,251,2940,670,179,3114
2137,34021003601,76,1323,318,88,1505
2139,34021003602,82,805,289,73,2030
2141,34021003703,421,918,456,134,5097
2143,34021003704,109,183,72,38,1868
2145,34021003705,225,1194,389,121,4331
2147,34021003706,301,568,161,55,2570
2149,34021003800,276,81,193,106,6090
2152,34021003902,13,29,71,23,1786
2154,34021003903,46,45,37,25,2432
2155,34021003904,1054,204,252,115,4279
2156,34021003905,202,69,128,73,4182
2158,34021004000,260,349,734,104,3034
2161,34021004201,617,515,623,180,4511
2163,34021004203,711,114,184,107,2898
2165,34021004204,972,157,317,173,4190
2167,34021004301,3418,441,455,232,3184
2169,34021004304,2883,157,272,180,4752
2171,34021004306,2018,134,187,103,2669
2173,34021004307,1903,224,299,172,3480
2175,34021004309,360,109,158,57,3670
2176,34021004310,1368,298,406,178,7038
2178,34021004403,218,413,1664,111,3088
2180,34021004404,567,839,2222,157,3658
2182,34021004405,2603,558,1481,163,3676
2184,34021004406,712,293,729,89,2859
2186,34021004407,905,530,908,134,4109
2187,34021004501,1290,382,499,305,4199
2188,34021004502,105,30,35,15,962
2190,34023000100,327,129,660,83,6026
2192,34023000200,477,516,1586,109,3722
2194,34023000300,323,549,1933,131,4291
2196,34023000401,650,652,605,110,1750
2198,34023000403,2305,988,452,152,1596
2200,34023000404,1314,850,698,148,2231
2202,34023000501,395,2126,1138,152,1004
2204,34023000502,3601,1240,962,295,1228
2206,34023000603,813,263,207,33,938
2209,34023000606,3393,1880,539,266,1553
2212,34023000608,731,280,88,39,491
2214,34023000701,1075,467,364,114,1442
2216,34023000702,945,1432,547,153,2615
2218,34023000801,166,578,698,96,2181
2220,34023000802,197,196,447,84,1843
2222,34023000901,105,119,287,39,1712
2224,34023000902,249,420,703,103,3143
2226,34023001001,243,152,194,80,1860
2228,34023001002,2462,801,768,348,3111
2230,34023001100,1336,188,240,113,2636
2232,34023001200,891,655,716,117,3002
2234,34023001300,267,175,296,102,3248
2236,34023001409,1828,73,105,89,1412
2238,34023001410,2952,274,139,94,1054
2240,34023001411,1922,230,110,113,1256
2242,34023001412,1311,106,103,39,1725
2244,34023001413,2977,673,189,167,1367
2246,34023001414,3660,206,156,180,1288
2248,34023001415,1977,82,247,141,2973
2250,34023001416,6011,225,313,279,1312
2252,34023001417,938,28,73,51,1032
2254,34023001502,1093,218,516,99,3718
2257,34023001504,3215,516,324,158,1407
2258,34023001505,1559,238,82,81,263
2259,34023001506,3871,745,555,170,744
2261,34023001600,1038,356,859,112,2494
2263,34023001701,1191,255,675,130,3128
2265,34023001702,833,171,375,42,1996
2267,34023001803,539,200,506,63,1947
2269,34023001804,1210,260,518,104,1984
2271,34023001805,1899,483,449,143,2012
2274,34023001901,1431,535,565,121,2330
2276,34023001902,230,129,349,36,1387
2278,34023001903,458,190,482,54,1947
2280,34023002000,811,298,335,108,2387
2282,34023002101,153,52,117,49,1919
2284,34023002102,398,83,211,88,2986
2286,34023002200,382,184,272,81,2660
2288,34023002301,405,262,314,54,2997
2290,34023002302,375,107,364,45,2692
2292,34023002401,500,317,536,68,4003
2294,34023002402,281,18,87,31,1070
2296,34023002500,3394,284,518,214,2565
2298,34023002603,2611,504,307,147,1532
2300,34023002604,1767,518,654,201,3439
2302,34023002605,285,171,324,74,1965
2304,34023002701,2108,520,696,215,1818
2306,34023002703,1064,583,950,126,3055
2310,34023002805,195,140,405,18,1934
2313,34023002901,458,301,622,66,1815
2315,34023002902,185,199,707,39,1633
2317,34023003001,334,259,859,86,2754
2319,34023003002,3659,485,460,160,1639
2321,34023003101,885,291,434,96,1278
2323,34023003102,1611,609,724,136,1835
2325,34023003201,266,164,575,54,2115
2327,34023003203,198,172,825,41,2116
2330,34023003300,338,454,2571,100,1855
2332,34023003401,235,299,799,53,2454
2334,34023003500,611,308,861,61,1654
2336,34023003600,1360,945,2624,181,2017
2338,34023003700,868,340,895,84,1528
2340,34023003800,1072,1177,2499,245,2457
2343,34023004000,66,515,2434,41,916
2345,34023004100,49,151,1716,36,591
2347,34023004200,70,151,2626,27,482
2349,34023004300,29,170,2855,60,618
2351,34023004400,28,139,3640,45,562
2353,34023004500,225,1043,5041,77,565
2355,34023004600,78,254,5118,54,444
2357,34023004700,110,297,2655,30,390
2359,34023004800,66,341,5141,48,432
2361,34023004900,60,384,4045,37,583
2363,34023005000,25,297,4414,22,521
2365,34023005100,1070,311,629,184,4728
2367,34023005200,642,391,1762,116,2901
2369,34023005300,322,287,2754,59,488
2372,34023005500,74,1413,1844,50,170
2374,34023005601,47,326,2275,43,289
2375,34023005602,70,735,6498,75,308
2377,34023005700,125,1222,3216,72,437
2379,34023005800,164,616,4510,96,676
2382,34023006001,227,405,489,31,986
2383,34023006002,724,1040,1303,162,2267
2385,34023006101,275,395,2094,100,1696
2387,34023006103,1118,715,1346,155,1703
2389,34023006104,902,818,690,84,1789
2391,34023006203,3767,1577,1121,249,3489
2393,34023006204,740,284,155,53,496
2395,34023006205,1808,1107,522,213,2852
2397,34023006206,179,163,158,51,1290
2399,34023006207,1076,1566,1137,178,2631
2401,34023006300,227,77,445,70,6074
2404,34023006403,636,78,220,36,1584
2407,34023006500,1513,171,388,147,4824
2409,34023006601,273,19,115,30,1865
2411,34023006604,1899,266,372,95,4060
2413,34023006605,514,97,203,75,3119
2415,34023006606,739,65,122,80,1995
2417,34023006607,373,76,148,53,2268
2419,34023006608,1076,138,183,65,2275
2421,34023006701,617,166,347,65,2915
2423,34023006703,1702,312,510,114,3278
2425,34023006800,121,227,914,203,3260
2427,34023006900,63,245,991,159,2134
2429,34023007000,574,556,1008,210,5343
2431,34023007101,432,262,462,68,2516
2433,34023007102,639,318,458,91,2911
2435,34023007103,865,1544,761,243,1146
2438,34023007202,941,204,446,74,3028
2440,34023007203,990,347,603,108,2775
2442,34023007301,210,116,405,49,2473
2444,34023007303,114,141,297,35,1352
2446,34023007304,1904,725,777,147,2567
2449,34023007402,392,304,464,72,3595
2451,34023007500,84,143,448,59,2483
2453,34023007600,261,204,710,84,4155
2455,34023007702,1001,331,548,144,3387
2457,34023007703,250,161,374,71,2300
2459,34023007704,126,101,323,30,2168
2461,34023007801,464,245,306,73,1914
2463,34023007804,740,242,481,94,3843
2465,34023007805,358,149,543,102,3503
2467,34023007806,259,151,506,75,2958
2470,34023007905,279,86,347,40,1616
2472,34023007906,253,189,411,25,749
2474,34023007907,322,136,368,55,2178
2476,34023007908,1548,821,647,212,1548
2478,34023007909,525,147,299,66,3009
2480,34023007910,264,190,237,49,2488
