,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
4840,36081048301,1500,18,398,79,150
4841,36081048302,1100,19,701,59,213
4842,36081048400,1652,1588,878,1320,131
4843,36081048500,3926,137,852,123,293
4844,36081048900,826,135,690,39,247
4845,36081049201,359,1618,537,224,150
4846,36081049202,768,493,253,409,95
4847,36081049301,929,19,662,54,727
4848,36081049302,838,41,1391,70,1158
4849,36081049500,185,21,494,42,688
4850,36081049600,867,919,478,906,81
4851,36081049700,1542,39,791,76,933
4852,36081049900,3361,37,1286,77,716
4853,36081050000,526,2858,751,477,166
4854,36081050201,169,1057,273,147,32
4855,36081050202,257,864,177,187,36
4856,36081050400,121,1345,209,171,26
4857,36081050500,698,58,493,43,476
4858,36081050600,139,1056,196,211,33
4859,36081050700,1151,44,693,101,1710
4860,36081050800,139,1493,207,207,38
4861,36081051000,252,1029,199,121,15
4862,36081051100,440,28,783,71,1172
4863,36081051200,196,1933,384,194,41
4864,36081051300,799,64,719,57,999
4865,36081051500,459,30,771,64,1802
4866,36081051600,138,1551,254,112,14
4867,36081051700,196,35,550,47,1318
4868,36081051800,26,1562,209,138,13
4869,36081052000,29,1262,121,171,10
4870,36081052100,163,42,741,43,1208
4871,36081052200,37,1302,123,121,22
4872,36081052400,61,1536,179,153,16
4873,36081052500,229,32,821,74,1096
4874,36081052600,79,1524,164,175,16
4875,36081052800,37,1259,143,107,17
4876,36081053000,43,1974,202,158,16
4877,36081053100,159,66,1346,105,1786
4878,36081053200,102,1484,155,111,34
4879,36081053401,41,1674,215,159,15
4880,36081053501,10,18,667,27,336
4881,36081053502,0,0,0,0,0
4882,36081053601,107,1160,167,131,13
4883,36081053800,75,1249,187,123,14
4884,36081053901,680,104,1881,129,1174
4885,36081053902,12,2,19,7,48
4886,36081054000,547,2783,722,484,96
4887,36081054200,1549,1139,959,1269,233
4888,36081054500,288,91,2228,137,904
4889,36081054700,477,174,2414,126,975
4890,36081054800,1096,407,303,456,74
4891,36081054900,543,156,2759,235,1239
4892,36081055100,515,156,1844,190,1869
4893,36081055200,1094,767,732,402,179
4894,36081055300,476,195,1399,128,658
4895,36081055400,1137,418,500,193,239
4896,36081055500,182,115,1224,90,324
4897,36081055600,989,268,473,352,160
4898,36081055700,418,128,2149,106,1165
4899,36081055800,549,284,412,319,146
4900,36081055900,101,77,717,73,210
4901,36081056000,715,197,464,163,204
4902,36081056100,0,0,5,5,10
4903,36081056200,420,235,472,161,172
4904,36081056400,418,237,490,225,189
4905,36081056500,48,71,1298,45,219
4906,36081056600,462,330,367,298,124
4907,36081056700,194,75,2687,124,1671
4908,36081056800,517,2818,924,387,216
4909,36081057700,129,115,1911,69,1799
4910,36081057900,52,15,836,44,796
4911,36081058000,214,2591,431,293,60
4912,36081058100,144,84,1073,60,1424
4913,36081058200,213,3143,613,434,106
4914,36081058300,197,104,1171,135,1755
4915,36081058500,382,64,1546,95,2041
4916,36081058700,272,70,890,89,2015
4917,36081058900,117,78,1748,163,2202
4918,36081059000,14,962,105,81,20
4919,36081059100,249,134,2624,205,2014
4920,36081059200,15,1010,65,66,30
4921,36081059300,273,78,1041,137,2563
4922,36081059400,14,1238,108,104,42
4923,36081059501,202,34,708,48,1099
4924,36081059502,110,75,1473,58,996
4925,36081059600,13,1172,83,79,26
4926,36081059800,42,1480,102,113,27
4927,36081059900,177,30,448,35,904
4928,36081060000,7,1039,90,68,19
4929,36081060100,194,33,839,80,1268
4930,36081060300,92,23,651,44,1044
4931,36081060600,25,1125,89,71,18
4932,36081060701,0,0,0,0,3
4933,36081060800,35,1272,73,84,11
4934,36081061000,1,1073,63,61,6
4935,36081061200,23,1355,76,85,13
4936,36081061301,479,119,1825,176,3164
4937,36081061302,0,0,0,0,0
4938,36081061400,6,1031,88,58,22
4939,36081061601,14,1830,116,124,11
4940,36081061602,27,1068,143,135,29
4941,36081061800,31,1447,110,117,31
4942,36081061900,163,75,862,85,1912
4943,36081062000,0,1184,120,93,22
4944,36081062100,128,90,1145,99,1689
4945,36081062200,23,1690,147,96,23
4946,36081062300,61,50,672,53,1087
4947,36081062400,0,0,0,0,0
4948,36081062500,74,41,916,65,1529
4949,36081062600,31,2229,244,146,39
4950,36081062700,155,52,1125,74,1604
4951,36081062900,86,63,1231,97,1565
4952,36081063000,4,1353,106,120,19
4953,36081063200,17,1932,144,122,46
4954,36081063301,78,20,405,45,1039
4955,36081063302,81,30,447,21,1086
4956,36081063500,77,31,906,81,1689
4957,36081063700,289,148,830,95,2145
4958,36081063800,110,2570,454,291,159
4959,36081063900,263,111,845,79,1496
4960,36081064101,209,34,569,63,1503
4961,36081064102,0,0,3,0,1
4962,36081064500,648,40,448,85,843
4963,36081064600,39,2539,218,192,37
4964,36081065000,22,2410,175,195,29
4965,36081065401,71,2137,323,192,113
4966,36081065402,0,0,2,3,0
4967,36081065501,0,0,2,1,0
4968,36081065600,158,4236,545,348,136
4969,36081065702,67,9,418,40,1241
4970,36081065703,127,16,440,76,2170
4971,36081065900,140,1,169,31,1509
4972,36081066000,90,2689,351,238,143
4973,36081066100,86,5,203,27,1252
4974,36081066301,537,17,365,80,1714
4975,36081066302,0,0,4,0,0
4976,36081066401,31,1364,284,145,99
4977,36081066402,57,3075,328,334,148
4978,36081066403,95,3567,495,220,103
4979,36081066404,0,0,0,0,0
4980,36081066501,188,32,508,97,2713
4981,36081066701,231,3,542,56,1957
4982,36081066900,161,3,261,36,1329
4983,36081067100,535,3,230,41,1439
4984,36081067700,223,0,196,48,1365
4985,36081067900,770,195,1464,188,1780
4986,36081068000,85,4259,480,322,74
4987,36081068200,8,1047,130,60,17
4988,36081068300,2054,136,1446,101,315
4989,36081068700,1977,78,1051,201,1290
4990,36081069000,39,3201,292,222,33
4991,36081069300,905,89,793,172,928
4992,36081069400,47,2985,325,199,48
4993,36081069500,825,34,504,111,977
4994,36081069701,1506,199,874,358,1498
4995,36081069702,1570,29,620,168,1542
4996,36081070300,611,43,589,90,892
4997,36081070700,806,10,317,126,1167
4998,36081070900,1036,63,344,129,1063
4999,36081071100,1740,181,942,297,2527
5000,36081071303,1142,113,927,263,2862
5001,36081071304,1616,134,718,470,3448
5002,36081071305,1438,252,727,278,2431
5003,36081071306,1809,252,1212,438,2470
5004,36081071600,0,1,0,1,0
5005,36081071701,1741,172,887,328,2429
5006,36081071702,1977,210,729,293,1451
5007,36081071900,864,87,659,298,979
5008,36081072100,1471,111,736,323,2399
5009,36081072300,782,25,184,120,1047
5010,36081072900,505,31,272,106,576
5011,36081073100,483,32,173,78,784
5012,36081073700,649,48,266,131,1183
5013,36081073900,1524,131,631,262,3000
5014,36081074100,938,66,360,167,1633
5015,36081074300,1166,80,755,282,2150
5016,36081074500,620,276,798,272,1693
5017,36081074700,1496,135,761,200,947
5018,36081074900,449,13,153,95,853
5019,36081075701,1852,157,712,228,2161
5020,36081075702,1677,151,487,254,2502
5021,36081076901,953,130,675,238,2278
5022,36081076902,365,70,290,89,576
5023,36081077300,506,105,489,120,1091
5024,36081077500,356,113,444,147,1181
5025,36081077902,604,114,335,181,4182
5026,36081077903,836,115,700,97,1189
5027,36081077904,1664,245,944,302,3169
5028,36081077905,781,315,527,109,854
5029,36081077906,1508,87,411,142,1820
5030,36081077907,261,228,403,191,2266
5031,36081077908,1229,698,827,273,811
5032,36081078800,206,1062,340,363,31
5033,36081079000,427,1437,466,493,52
5034,36081079200,295,1487,365,531,39
5035,36081079300,0,0,0,1,0
5036,36081079701,6338,268,450,200,364
5037,36081079702,4167,66,568,50,151
5038,36081079900,2863,23,635,56,294
5039,36081080301,3284,57,953,86,448
5040,36081080302,2506,90,739,94,544
5041,36081080900,2823,445,1033,338,2952
5042,36081081400,962,1446,714,880,86
5043,36081081800,947,1126,695,972,133
5044,36081083700,5155,62,511,91,410
5045,36081083800,1329,663,1170,1495,537
5046,36081084000,1716,1094,1373,2080,381
5047,36081084500,3736,452,948,106,274
5048,36081084601,825,321,662,880,357
5049,36081084602,257,493,395,205,146
5050,36081084901,2403,86,434,40,50
5051,36081084902,3637,141,562,48,78
5052,36081085300,4734,52,395,61,173
5053,36081085500,4983,155,1244,122,385
5054,36081085700,4287,87,1056,104,236
5055,36081085900,4965,84,724,88,301
5056,36081086100,1987,22,259,22,160
5057,36081086300,5536,174,965,97,346
5058,36081086400,675,266,1098,508,320
5059,36081086500,4009,84,521,73,537
5060,36081086900,1914,98,250,37,44
5061,36081087100,4435,539,897,153,349
5062,36081088400,415,131,1543,234,5255
5063,36081088902,4872,379,1183,99,482
5064,36081088903,2837,72,611,79,888
5065,36081089201,298,28,816,182,6080
5066,36081089202,0,0,0,0,0
5067,36081090700,562,64,571,22,365
5068,36081091602,0,5,1,0,6
5069,36081091603,13,1,148,81,4213
5070,36081091604,0,0,0,0,0
5071,36081091800,0,0,0,1,11
5072,36081091900,2405,241,2528,173,1070
5073,36081092200,35,10,107,51,2005
5074,36081092500,1243,75,2336,89,613
5075,36081092800,36,3,170,84,2911
5076,36081092900,2356,90,3481,159,1552
5077,36081093401,43,47,332,86,3224
5078,36081093402,122,215,583,127,2657
5079,36081093800,100,642,919,178,2621
5080,36081093900,2834,79,2071,184,1100
5081,36081094201,188,1215,1079,234,1013
5082,36081094202,241,1992,1398,280,874
5083,36081094203,184,1167,1047,261,3017
5084,36081094500,1251,75,1060,62,1879
5085,36081094700,874,63,1424,77,597
5086,36081095400,303,3134,1409,510,752
5087,36081096400,531,3331,1216,562,713
5088,36081097202,10,2373,864,164,49
5089,36081097204,81,2448,1042,215,292
5090,36081097205,156,2213,1641,187,71
5091,36081097206,62,1839,775,191,43
5092,36081097207,0,1,7,4,0
5093,36081097300,223,9,277,50,1448
5094,36081098100,582,30,372,52,1317
5095,36081098700,592,15,381,53,1502
5096,36081099100,939,71,831,146,4655
5097,36081099200,139,2445,1229,274,261
5098,36081099701,926,13,384,94,1658
5099,36081099703,1078,105,410,113,2232
5100,36081099704,2181,142,824,155,3978
5101,36081099705,1048,43,392,71,1133
5102,36081099801,293,4230,2411,551,368
5103,36081099802,229,2774,1188,410,1221
5104,36081099900,0,0,0,0,0
5105,36081100801,68,927,311,277,913
5106,36081100803,99,2229,1754,425,310
5107,36081100804,113,1987,750,313,1152
5108,36081101002,22,800,329,187,3258
5109,36081101003,43,1288,1282,207,1123
5110,36081101004,199,2652,1467,276,2018
5111,36081101700,1984,38,727,123,3435
5112,36081102900,1097,59,610,63,1957
5113,36081103201,106,3567,2659,466,188
5114,36081103202,90,1319,2213,292,2946
5115,36081103300,1384,3,694,83,2295
5116,36081103900,2613,53,1236,116,2600
5117,36081104700,4365,39,1101,152,2250
5118,36081105900,1509,16,318,67,1902
5119,36081107201,47,18,262,84,1959
5120,36081107202,0,0,0,0,0
5121,36081108500,1183,18,398,51,1128
5122,36081109300,1199,57,238,84,1561
5123,36081109700,594,19,265,42,877
5124,36081109900,1682,49,486,69,1252
5125,36081111300,1147,30,295,69,1070
5126,36081112300,879,30,390,73,754
5127,36081112900,815,39,270,69,1055
5128,36081113300,470,8,231,43,802
5129,36081113900,1361,58,735,96,1352
5130,36081114100,1028,15,285,58,1194
5131,36081114700,826,3,207,42,755
5132,36081115100,494,5,122,11,455
5133,36081115500,1068,30,618,53,363
5134,36081115700,2614,22,442,51,400
5135,36081115900,2675,79,604,76,488
5136,36081116100,3446,136,607,80,316
5137,36081116301,3277,174,1277,75,375
5138,36081116302,2431,92,679,71,188
5139,36081116700,1357,21,581,43,92
5140,36081117100,1649,34,685,42,427
5141,36081117500,3096,99,833,133,1249
5142,36081118100,1033,31,286,33,632
5143,36081118500,1375,28,674,35,245
5144,36081118700,1779,70,569,26,204
5145,36081118900,1972,20,382,40,211
5146,36081119100,2144,36,1163,31,320
5147,36081119300,1468,27,477,40,395
5148,36081119500,607,29,357,35,417
5149,36081119900,1174,11,247,41,226
5150,36081120100,1427,18,261,32,102
5151,36081120300,1443,16,196,21,142
5152,36081120500,2675,32,240,72,125
5153,36081120701,1705,34,573,65,681
5154,36081120702,2,0,1,0,0
5155,36081121100,1,0,0,1,0
5156,36081121500,3088,85,976,103,485
5157,36081122300,2140,54,556,108,964
5158,36081122702,1484,2244,2017,344,870
5159,36081122703,1365,863,2386,308,1879
5160,36081122704,2046,364,874,196,964
5161,36081124100,1862,243,519,189,1191
5162,36081124700,1574,58,262,175,1665
5163,36081125700,1783,446,870,175,368
5164,36081126500,786,99,262,72,376
5165,36081126700,1161,581,788,218,1742
5166,36081127700,528,152,159,182,2579
5167,36081128300,2,2,1,0,0
5168,36081129102,1041,105,319,163,1933
5169,36081129103,1241,121,419,118,1912
5170,36081129104,1649,151,615,188,1715
5171,36081130100,1678,600,804,363,758
5172,36081133300,1590,70,386,150,1719
5173,36081133900,520,13,89,66,672
5174,36081134100,2134,59,466,99,901
5175,36081134701,3087,704,746,184,840
5176,36081134702,2848,474,730,191,874
5177,36081136700,3955,90,497,137,1571
5178,36081137700,4443,414,862,234,1356
5179,36081138501,3375,78,485,84,972
5180,36081138502,4,0,16,2,63
5181,36081139900,1036,18,121,41,553
5182,36081140300,1489,33,206,47,631
5183,36081140901,602,25,105,34,254
5184,36081140902,1947,29,254,68,608
5185,36081141700,3122,70,601,113,1069
5186,36081142900,1991,37,440,81,1348
5187,36081143500,1416,17,226,45,660
5188,36081144100,1656,34,286,56,925
5189,36081144700,1835,352,502,80,362
5190,36081145101,720,9,205,14,553
5191,36081145102,1534,87,393,56,527
5192,36081145900,1333,25,450,68,994
5193,36081146300,1242,104,575,75,933
5194,36081146700,1051,61,460,87,1148
5195,36081147100,1584,38,419,58,1140
5196,36081147900,1854,52,570,147,1656
5197,36081148300,963,20,238,108,1639
5198,36081150701,1080,23,235,57,1524
5199,36081150702,1281,36,345,53,1334
5200,36081152901,3464,200,633,185,1900
5201,36081152902,2712,77,467,122,2287
5202,36081155101,43,16,46,32,1808
5203,36081155103,1091,400,683,158,2041
5204,36081155104,1375,318,488,246,1189
5205,36081156700,683,378,187,54,168
5206,36081157101,4336,377,821,432,1595
5207,36081157102,1321,90,260,116,322
5208,36081157901,2942,121,483,252,1386
5209,36081157902,2300,149,325,225,758
5210,36081157903,2439,157,526,215,1152
5211,36081161700,1682,240,896,229,1494
5212,36081162100,3242,459,1438,450,1093
5213,36081990100,0,0,0,0,0
5262,36085000300,402,343,509,141,953
5263,36085000600,402,222,693,83,1459
5264,36085000700,227,2167,1468,296,985
5265,36085000800,1531,261,1868,204,2404
5266,36085000900,170,774,784,136,376
5267,36085001100,194,1293,1858,173,716
5268,36085001700,195,322,673,76,599
5269,36085001800,15,40,154,48,238
5270,36085002001,405,74,452,68,1525
5271,36085002002,494,106,431,105,2166
5272,36085002100,476,1466,2062,227,1236
5273,36085002700,89,566,924,96,374
5274,36085002900,494,2837,2825,298,417
5275,36085003300,348,789,997,196,1408
5276,36085003600,768,155,761,97,1011
5277,36085003900,116,466,521,105,971
5278,36085004001,574,840,879,102,380
5279,36085004002,1520,840,825,71,153
5280,36085004003,163,3302,1116,178,92
5281,36085004004,838,699,824,102,344
5282,36085004700,409,286,525,103,1803
5283,36085005000,1138,201,650,94,2274
5284,36085005901,259,126,372,93,2004
5285,36085005902,1,1,2,1,0
5286,36085006400,569,388,792,121,1828
5287,36085006700,173,157,460,130,2007
5288,36085007001,422,32,423,60,1697
5289,36085007002,1203,228,1030,143,3611
5290,36085007400,1070,228,985,141,2538
5291,36085007500,336,850,1534,134,1346
5292,36085007700,66,667,776,75,178
5293,36085008100,412,1317,1654,253,1186
5294,36085009601,666,89,425,79,2816
5295,36085009602,518,86,546,91,2526
5296,36085009701,281,1318,1218,204,1433
5297,36085009702,0,0,1,0,7
5298,36085010500,526,914,2002,203,1952
5299,36085011201,1125,75,663,150,3755
5300,36085011203,1299,113,1067,180,4132
5301,36085011204,7,5,8,7,19
5302,36085011401,419,470,757,145,1458
5303,36085011402,603,73,526,86,2450
5304,36085012100,156,31,384,102,2539
5305,36085012200,313,30,446,94,3055
5306,36085012500,329,410,1119,109,1120
5307,36085012804,761,81,804,116,2882
5308,36085012805,337,22,215,59,1757
5309,36085012806,835,475,1015,204,4130
5310,36085013201,147,31,122,34,1325
5311,36085013203,524,28,559,143,4536
5312,36085013204,508,27,583,134,3803
5313,36085013301,41,768,637,95,90
5314,36085013302,213,1075,1927,142,376
5315,36085013400,406,60,715,148,2875
5316,36085013800,539,26,588,165,5307
5317,36085014100,367,382,1139,153,827
5318,36085014604,513,52,673,126,5287
5319,36085014605,222,15,309,74,3165
5320,36085014606,303,49,740,157,5039
5321,36085014607,464,30,486,79,3591
5322,36085014608,344,6,359,75,2856
5323,36085014700,179,79,441,121,2631
5324,36085015100,445,90,855,210,3849
5325,36085015400,0,0,0,2,3
5326,36085015601,334,45,650,112,5522
5327,36085015602,140,9,219,86,2942
5328,36085015603,415,26,587,101,3647
5329,36085016901,539,90,479,112,1993
5330,36085017005,374,36,453,139,3843
5331,36085017007,1038,185,870,146,3287
5332,36085017009,206,24,385,70,3788
5333,36085017011,401,25,477,72,3612
5334,36085017012,416,31,512,129,3385
5335,36085017013,478,99,728,126,2902
5336,36085017014,295,54,579,84,3315
5337,36085017015,126,14,279,90,2204
5338,36085017016,405,14,489,109,3620
5339,36085017300,572,511,533,115,804
5340,36085017600,344,17,302,119,4150
5341,36085017701,894,40,292,129,3369
5342,36085017702,240,15,183,34,1881
5343,36085018100,379,135,350,97,2608
5344,36085018701,240,76,364,82,1074
5345,36085018703,1246,266,573,138,1753
5346,36085018704,884,90,423,111,2272
5347,36085018901,1007,122,792,111,3693
5348,36085018902,1309,164,501,188,3371
5349,36085019700,162,44,225,64,1463
5350,36085019800,350,64,582,147,5484
5351,36085020100,266,223,1166,121,2020
5352,36085020701,255,1197,2054,167,269
5353,36085020702,126,916,1947,102,345
5354,36085020803,374,56,674,195,6049
5355,36085020804,256,13,469,145,4481
5356,36085020805,383,55,703,115,5177
5357,36085020806,209,36,297,66,2106
5358,36085021300,297,879,3021,178,1362
5359,36085022300,127,1126,1244,147,490
5360,36085022601,468,89,790,130,5468
5361,36085022602,68,19,167,24,945
5362,36085022801,19,2,35,8,31
5363,36085022802,0,3,6,2,4
5364,36085023100,710,1230,1976,195,848
5365,36085023900,392,688,1563,182,780
5366,36085024401,138,39,552,157,4801
5367,36085024402,106,21,356,95,3803
5368,36085024700,309,675,1003,96,810
5369,36085024800,127,57,816,161,3637
5370,36085025100,667,131,909,161,4162
5371,36085027301,1007,140,607,129,2928
5372,36085027302,847,125,317,103,2850
5373,36085027702,1123,250,996,185,3925
5374,36085027704,1194,116,492,97,2713
5375,36085027705,1578,112,811,151,3214
5376,36085027706,673,97,441,89,1743
5377,36085027900,115,2,248,56,1689
5378,36085029102,459,111,748,113,1963
5379,36085029104,1270,303,1308,196,4101
5380,36085029105,682,67,578,117,2813
5381,36085029106,415,99,556,59,2102
5382,36085030301,839,680,1427,162,2022
5383,36085030302,1219,1284,2306,238,1622
5384,36085031901,181,1526,1218,158,179
5385,36085031902,111,2904,1722,291,472
5386,36085032300,80,415,454,79,205
5387,36085990100,0,0,0,0,0
5388,36087010101,263,382,900,232,3965
5389,36087010102,126,292,1255,138,3043
5390,36087010200,116,237,1053,126,2685
5391,36087010501,284,583,1438,141,2845
5392,36087010503,206,429,296,134,1810
5393,36087010504,428,1406,2607,250,2966
5394,36087010601,171,578,1848,140,1321
5395,36087010602,353,1391,3609,143,1387
5396,36087010701,158,615,2294,112,900
5397,36087010702,61,210,3735,69,312
5398,36087010703,52,222,2729,55,799
5399,36087010801,500,296,503,149,3376
5400,36087010802,691,175,563,156,3703
5401,36087010803,820,307,784,194,3504
5402,36087010804,419,138,717,117,2647
5403,36087010901,530,179,672,142,3267
5404,36087010902,666,191,831,128,2323
5405,36087011000,76,70,182,116,1571
5406,36087011101,726,454,1040,204,3433
5407,36087011102,464,1185,1121,216,2959
5408,36087011200,771,199,808,210,4557
5409,36087011302,877,359,1103,165,3110
5410,36087011303,805,367,979,171,3345
5411,36087011304,47,1475,2778,111,240
5412,36087011305,505,988,1081,137,1223
5413,36087011401,458,217,796,129,2657
5414,36087011403,641,192,659,190,3866
5415,36087011404,553,595,632,118,2063
5416,36087011405,603,911,1026,196,1437
5417,36087011505,27,91,85,91,3199
5418,36087011506,22,70,196,236,6364
5419,36087011507,96,247,257,168,3616
5420,36087011508,46,83,176,138,3773
5421,36087011509,245,432,631,124,2303
5422,36087011510,137,543,789,180,2897
5423,36087011511,249,1325,1441,112,547
5424,36087011512,328,1648,1839,115,272
5425,36087011601,227,172,272,87,2763
5426,36087011602,292,252,644,174,5305
5427,36087011603,369,310,819,271,4300
5428,36087011700,76,144,567,144,2105
5429,36087011800,40,115,290,131,354
5430,36087011901,236,246,1264,122,2075
5431,36087011902,240,347,1069,140,1676
5432,36087012000,250,248,517,164,2847
5433,36087012107,0,53,86,257,5067
5434,36087012108,1,4,26,238,5400
5435,36087012109,1,30,73,133,2915
5436,36087012110,9,20,101,117,3494
5437,36087012111,1,7,57,110,3098
5438,36087012112,6,16,74,135,3801
5439,36087012113,0,3,54,205,4227
5440,36087012114,8,15,120,109,2622
5441,36087012115,26,369,645,46,635
5442,36087012116,23,39,134,116,2930
5443,36087012203,23,240,252,116,2900
5444,36087012204,12,84,154,215,3461
5445,36087012205,114,1053,864,70,568
5446,36087012206,240,1848,830,101,115
5447,36087012301,4,566,799,134,1954
5448,36087012302,39,964,2179,80,551
5449,36087012401,559,2672,695,164,1217
5450,36087012403,70,594,1722,38,74
5451,36087012404,82,654,1229,90,496
5452,36087012503,121,346,201,99,2203
5453,36087012504,213,414,451,223,2818
5454,36087012505,36,125,144,118,2820
5455,36087012506,95,166,238,169,2575
5456,36087012600,266,110,651,161,4984
5457,36087012700,175,66,625,95,3402
5458,36087012800,478,103,502,213,5942
5459,36087013001,230,87,319,96,1707
5460,36087013002,523,214,893,154,3668
5461,36087013003,300,237,409,70,2249
5462,36087013101,152,629,794,156,1554
5463,36087013102,98,506,394,129,1971
5464,36087013200,126,394,395,182,1602
5465,36087013300,199,77,298,126,1817
5466,36087013401,510,96,638,172,2979
5467,36087013402,423,58,510,154,2587
5663,36103110101,136,9,206,120,3100
5664,36103110103,34,18,141,78,1726
5665,36103110104,119,10,200,111,2617
5666,36103110200,119,54,289,172,4385
5667,36103110300,132,49,271,159,4066
5668,36103110401,32,9,114,51,2067
5669,36103110402,60,18,192,119,3082
5670,36103110501,62,3,157,122,2825
5671,36103110502,129,70,316,103,2342
5672,36103110601,75,23,207,112,4098
5673,36103110602,71,30,194,72,2465
5674,36103110801,28,7,97,55,1753
5675,36103110803,104,43,382,167,5171
5676,36103110901,72,65,322,99,2263
5677,36103110902,144,718,1812,180,1445
5678,36103111001,95,144,276,91,1631
5679,36103111002,207,561,3086,175,1873
5680,36103111101,126,122,1224,61,872
5681,36103111102,56,222,1852,43,401
5682,36103111103,148,667,2744,107,581
5683,36103111201,92,284,2424,107,1119
5684,36103111202,356,179,1700,152,2492
5685,36103111300,178,77,289,131,4041
5686,36103111401,73,70,203,54,977
5687,36103111402,381,187,739,212,3535
5688,36103111503,211,385,555,129,2722
5689,36103111504,112,45,131,59,1678
5690,36103111506,279,358,645,130,1773
5691,36103111507,193,714,888,76,450
5692,36103111508,306,509,736,159,2724
5693,36103111601,103,31,432,160,3201
5694,36103111602,36,27,370,66,2655
5695,36103111701,233,74,687,156,4543
5696,36103111703,120,52,329,85,2596
5697,36103111704,85,20,259,92,2818
5698,36103111801,484,114,536,196,4830
5699,36103111802,149,36,192,78,2405
5700,36103111803,206,51,218,83,2165
5701,36103111804,190,20,163,55,1900
5702,36103111900,377,108,530,139,4231
5703,36103112001,451,82,885,120,3065
5704,36103112002,322,128,543,166,3799
5705,36103112102,459,132,340,136,2833
5706,36103112103,318,70,355,106,3715
5707,36103112104,469,83,235,111,1353
5708,36103112204,235,78,247,115,2612
5709,36103112211,452,167,366,158,3306
5710,36103112212,681,166,216,137,2112
5711,36103112213,1176,505,486,263,3136
5712,36103112215,315,358,287,104,2707
5713,36103112216,842,253,368,149,2774
5714,36103112217,318,104,213,96,1585
5715,36103112218,724,62,386,158,4159
5716,36103112219,401,117,192,59,2713
5717,36103112220,322,179,176,115,2463
5718,36103122300,418,230,826,135,2702
5719,36103122405,263,1855,648,214,527
5720,36103122406,57,3317,3289,281,144
5721,36103122407,132,764,230,115,392
5722,36103122408,112,214,892,92,2332
5723,36103122501,55,2388,1916,198,231
5724,36103122502,51,3086,1322,259,159
5725,36103122602,552,478,809,193,2727
5726,36103122603,369,546,986,226,3358
5727,36103122604,435,472,837,153,2179
5728,36103122605,258,291,312,54,988
5729,36103122704,344,768,463,95,989
5730,36103122705,385,367,557,114,1803
5731,36103122706,617,283,625,184,2576
5732,36103122707,348,192,522,136,1915
5733,36103122801,433,1773,1356,250,2082
5734,36103122802,368,660,1087,181,2551
5735,36103122901,266,258,1034,183,4164
5736,36103122902,185,264,791,136,3186
5737,36103123001,230,465,1307,219,3673
5738,36103123002,217,489,1114,183,2897
5739,36103123101,139,280,652,121,2467
5740,36103123102,132,251,663,131,2795
5741,36103123201,110,555,880,79,682
5742,36103123203,36,1497,1445,168,107
5743,36103123204,122,2961,1910,300,552
5744,36103123303,49,1992,1813,236,194
5745,36103123304,78,2469,1903,274,834
5746,36103123401,204,245,1214,115,2360
5747,36103123403,64,156,778,64,894
5748,36103123404,172,233,1226,201,3777
5749,36103123500,116,852,1542,208,3227
5750,36103123600,51,37,266,92,3206
5751,36103123701,119,879,4561,205,1286
5752,36103123703,120,335,1868,129,1695
5753,36103123704,100,352,1985,124,2071
5754,36103123801,72,131,557,128,3170
5755,36103123802,113,139,663,106,2521
5756,36103123900,181,121,1044,141,3642
5757,36103124001,152,124,706,95,3511
5758,36103124002,77,93,581,123,2500
5759,36103124101,134,65,827,141,3390
5760,36103124102,44,102,450,95,2725
5761,36103124200,141,124,850,189,4780
5762,36103124301,108,190,354,83,1404
5763,36103124302,108,219,651,203,3241
5764,36103124401,95,67,380,101,3286
5765,36103124402,103,46,383,87,2818
5766,36103124500,157,131,467,174,4067
5767,36103124601,61,35,193,83,2391
5768,36103124602,76,33,407,150,3763
5769,36103134702,290,72,620,196,5143
5770,36103134703,123,32,237,114,3279
5771,36103134704,113,54,173,62,2489
5772,36103134902,138,37,704,161,3973
5773,36103134906,140,41,347,96,4755
5774,36103134907,61,32,356,111,3231
5775,36103134908,118,65,351,85,2737
5776,36103134909,150,49,301,176,3661
5777,36103135002,221,42,465,136,4458
5778,36103135003,211,36,329,128,4030
5779,36103135004,99,10,255,116,2604
5780,36103135005,81,39,243,56,3012
5781,36103135101,349,61,355,110,3090
5782,36103135102,279,54,307,103,3616
5783,36103135103,246,37,382,113,4057
5784,36103135104,218,69,356,176,4262
5785,36103135201,134,14,148,57,1718
5786,36103135205,415,250,527,178,4006
5787,36103135208,230,37,220,88,2273
5788,36103135209,215,71,292,67,2506
5789,36103135303,283,73,502,101,3337
5790,36103135305,48,20,92,44,1537
5791,36103135306,238,52,368,176,4062
5792,36103135401,414,108,623,214,5063
5793,36103135402,424,100,563,186,5512
5794,36103135403,194,147,530,168,3275
5795,36103135500,153,60,333,150,4016
5796,36103145601,157,503,4417,164,762
5797,36103145602,115,618,5088,162,609
5798,36103145603,99,709,5681,196,326
5799,36103145604,106,434,4038,155,346
5800,36103145605,68,488,2820,65,428
5801,36103145701,642,260,846,207,3477
5802,36103145702,135,719,4910,201,675
5803,36103145703,163,831,4114,302,601
5804,36103145705,179,642,918,125,531
5805,36103145706,226,776,3535,161,661
5806,36103145803,304,103,476,96,3763
5807,36103145804,219,437,1135,125,1651
5808,36103145807,209,95,645,151,3139
5809,36103145808,165,76,428,104,2292
5810,36103145809,154,74,323,126,1385
