,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
4105,36005014400,62,2006,2881,117,452
4107,36005014500,8,2640,2097,91,42
4109,36005014700,27,5416,5245,153,84
4112,36005014900,9,1728,1815,58,58
4114,36005015100,24,2425,2110,146,38
4117,36005015300,10,1452,1396,71,33
4119,36005015400,13,15,333,21,518
4120,36005015500,15,643,2065,35,21
4122,36005015600,18,15,556,48,822
4123,36005015700,18,1335,2116,61,41
4125,36005015800,45,12,337,17,800
4128,36005016000,44,23,606,37,4486
4130,36005016100,14,1748,2903,59,31
4132,36005016200,31,33,410,36,1209
4134,36005016300,1,163,129,0,8
4136,36005016400,19,7,188,8,990
4138,36005016500,1,595,595,40,12
4140,36005016600,61,52,792,74,1270
4142,36005016700,3,761,1028,25,5
4144,36005016900,7,1004,740,23,22
4146,36005017100,0,2,1,0,0
4148,36005017300,15,2098,2591,99,39
4150,36005017500,56,2919,3246,208,37
4152,36005017700,35,3920,3793,171,200
4155,36005017900,90,2552,5307,177,99
4158,36005018100,229,3843,4088,270,143
4161,36005018300,102,3661,4098,368,148
4164,36005018400,48,9,497,78,3063
4167,36005018700,0,12,15,1,5
4168,36005018900,48,2611,4275,193,137
4170,36005019300,1,2189,2922,93,43
4172,36005019400,56,39,738,38,795
4174,36005019500,99,1955,4901,248,124
4176,36005019600,56,11,301,47,84
4177,36005019700,308,1781,5258,333,74
4179,36005019800,771,146,2030,213,612
4180,36005019900,67,2705,4898,152,58
4183,36005020100,17,1459,2034,63,56
4185,36005020200,194,137,989,107,397
4187,36005020400,268,244,1645,195,532
4189,36005020500,31,4305,4591,263,119
4192,36005020601,257,243,1192,226,457
4194,36005020602,77,83,545,40,114
4195,36005020800,212,204,1413,116,220
4197,36005021000,554,8427,5434,457,932
4200,36005021100,14,1680,2733,61,44
4202,36005021200,592,2352,1841,169,278
4204,36005021301,15,334,1087,21,7
4206,36005021302,3,1599,2298,54,27
4208,36005021400,64,93,626,16,17
4209,36005021501,3,1184,2317,163,23
4211,36005021502,9,2364,4146,132,75
4213,36005021601,159,737,2795,232,416
4215,36005021602,421,2426,1953,188,305
4218,36005021701,28,2289,2589,85,60
4219,36005021702,0,139,316,7,5
4220,36005021800,231,1792,4063,173,389
4222,36005021900,23,269,935,57,23
4224,36005022000,47,235,1090,48,25
4226,36005022100,104,1623,6313,241,161
4230,36005022300,92,2554,6702,222,112
4232,36005022401,156,300,1312,97,742
4234,36005022402,448,951,3211,330,2187
4237,36005022500,37,2443,4219,149,78
4239,36005022701,12,1142,1800,44,38
4241,36005022702,69,464,1101,56,20
4243,36005022703,177,392,946,47,23
4245,36005022800,610,636,2269,312,1950
4247,36005022901,180,1489,3885,430,109
4249,36005022902,65,959,1971,96,21
4251,36005023000,217,289,1460,132,656
4253,36005023100,10,460,1090,21,30
4255,36005023200,172,124,1032,148,857
4257,36005023301,39,1680,3006,121,70
4259,36005023302,203,963,2242,66,71
4261,36005023400,118,124,1025,112,841
4262,36005023501,121,1013,3003,207,61
4264,36005023502,130,979,3731,218,120
4266,36005023600,70,214,1084,79,426
4268,36005023701,65,2190,5990,218,171
4269,36005023702,8,260,885,22,37
4274,36005023900,100,1981,5722,181,110
4276,36005024000,105,710,2242,116,329
4278,36005024100,34,1662,4109,86,64
4280,36005024200,1,4,75,0,35
4281,36005024300,10,1741,3535,94,35
4283,36005024400,142,3,464,40,1434
4285,36005024500,26,2672,5527,185,130
4288,36005024600,207,57,454,58,1310
4290,36005024700,40,1009,685,39,34
4292,36005024800,207,133,572,159,2174
4294,36005024900,0,37,84,1,22
4296,36005025000,124,2,238,73,1860
4298,36005025100,317,2028,4040,162,92
4300,36005025200,130,33,398,53,1803
4302,36005025300,302,1308,4510,147,135
4304,36005025400,132,12,161,17,1564
4306,36005025500,281,1307,4629,108,242
4308,36005025600,65,146,546,50,920
4310,36005025700,3,504,1055,27,46
4312,36005025800,42,9,164,10,140
4313,36005026100,27,909,325,50,206
4315,36005026300,382,1936,4707,190,763
4317,36005026400,80,29,1108,59,3522
4319,36005026500,623,1036,4435,168,462
4321,36005026601,98,51,614,53,2187
4323,36005026602,123,197,1384,131,3431
4325,36005026700,633,1734,7481,321,784
4328,36005026900,121,1021,2599,113,229
4330,36005027101,6,598,733,29,19
4331,36005027102,0,4,11,0,0
4332,36005027300,255,1538,5356,164,630
4334,36005027400,77,15,702,54,7641
4337,36005027600,0,0,2,0,5
4339,36005027700,242,845,3506,117,629
4341,36005027900,533,858,2875,235,2681
4343,36005028100,101,526,1100,97,2000
4345,36005028300,66,201,619,44,278
4347,36005028400,15,358,258,5,184
4349,36005028500,260,181,843,191,1763
4351,36005028600,106,28,214,22,898
4353,36005028700,278,264,1536,76,1005
4355,36005028800,203,22,320,46,2475
4357,36005028900,177,286,2202,147,1471
4359,36005029300,278,616,687,165,5450
4362,36005029500,301,252,688,69,2771
4364,36005029600,1056,368,577,89,1711
4366,36005029700,286,178,369,115,2864
4368,36005030000,263,86,1423,113,3977
4370,36005030100,43,81,129,34,1223
4372,36005030200,69,5329,2105,217,1144
4374,36005030700,289,250,590,101,7030
4377,36005031000,191,591,858,122,2522
4379,36005031200,97,152,300,33,987
4381,36005031400,149,173,450,98,1154
4383,36005031600,108,183,353,73,1062
4385,36005031700,1,23,16,2,1005
4386,36005031800,187,195,433,41,939
4388,36005031900,0,0,0,0,7
4390,36005032000,173,178,471,101,1136
4391,36005032200,214,44,230,36,620
4392,36005032300,251,602,750,132,3454
4394,36005032400,60,722,1213,78,753
4397,36005032800,171,693,1460,206,1407
4399,36005032900,54,78,176,47,1313
4400,36005033000,195,812,1990,237,1877
4402,36005033200,267,1694,3675,259,2194
4405,36005033300,25,26,27,2,355
4406,36005033400,9,123,69,15,8
4409,36005033600,208,2751,2582,187,410
4412,36005033800,103,1662,1398,254,431
4414,36005033900,86,39,108,23,815
4415,36005034000,93,1498,2050,150,569
4417,36005034100,143,73,241,66,1378
4418,36005034200,46,748,457,61,221
4420,36005034300,96,184,337,29,924
4422,36005034400,56,761,372,108,240
4424,36005034500,230,329,734,157,2049
4426,36005034600,69,2652,1791,162,435
4428,36005035000,41,1172,419,103,161
4430,36005035100,199,360,707,102,1998
4432,36005035200,80,685,552,84,463
4433,36005035400,19,326,283,32,375
4434,36005035600,27,1449,370,59,115
4436,36005035800,42,5723,786,191,175
4438,36005035900,13,255,1026,39,13
4441,36005036100,44,1837,4261,105,36
4443,36005036300,15,1276,5149,63,68
4445,36005036400,17,2441,160,59,22
4447,36005036501,6,1591,1689,113,22
4449,36005036502,2,577,1180,10,24
4451,36005036600,11,648,157,54,12
4452,36005036700,2,808,1351,26,36
4454,36005036800,35,1274,151,51,58
4456,36005036901,5,446,1188,35,13
4458,36005036902,3,967,1117,29,27
4460,36005037000,35,1568,309,147,151
4462,36005037100,13,1709,2470,59,54
4464,36005037200,87,1204,564,67,260
4466,36005037300,4,1702,2993,105,96
4468,36005037400,98,1916,1217,91,197
4470,36005037501,4,115,287,4,5
4471,36005037502,5,280,802,18,21
4472,36005037503,43,630,1183,28,153
4474,36005037600,22,1225,643,72,154
4476,36005037700,26,837,2028,65,43
4477,36005037800,33,1610,879,128,145
4479,36005037900,41,2227,2526,211,52
4481,36005038000,31,3148,539,101,91
4483,36005038100,233,1262,4320,250,127
4485,36005038200,19,2028,322,133,64
4487,36005038300,110,3621,5944,316,161
4490,36005038500,10,1009,2883,75,94
4492,36005038600,20,5986,813,177,127
4494,36005038700,69,833,1685,143,662
4496,36005038800,8,2040,192,89,45
4498,36005038900,134,395,2456,204,1369
4500,36005039000,23,2036,308,144,69
4502,36005039100,207,664,4273,232,996
4504,36005039200,39,1124,299,86,59
4506,36005039300,75,2379,4267,176,834
4508,36005039400,61,2787,1180,143,282
4511,36005039600,40,2717,444,149,50
4513,36005039700,157,247,1055,72,2383
4515,36005039800,15,2478,133,120,25
4517,36005039901,541,1082,3444,211,272
4519,36005039902,265,1343,3070,160,122
4521,36005040100,239,1013,3326,203,521
4523,36005040301,497,1402,5955,283,421
4524,36005040302,198,512,3550,164,134
4528,36005040400,13,2519,244,100,28
4530,36005040500,308,2827,7146,499,398
4533,36005040600,50,2676,434,175,63
4535,36005040701,138,389,2349,132,301
4537,36005040702,418,988,4137,301,874
4539,36005040800,172,2331,1248,115,148
4541,36005040900,88,2162,409,80,760
4543,36005041000,0,15,1,3,4
4544,36005041100,152,354,1493,75,627
4546,36005041300,615,844,4129,310,1617
4548,36005041400,348,2822,924,374,572
4550,36005041500,514,791,2985,340,1005
4552,36005041800,275,1654,909,388,338
4554,36005041900,617,1036,3637,199,1398
4556,36005042000,141,1790,1284,241,332
4558,36005042100,994,1395,3463,249,730
4560,36005042200,31,1872,422,130,239
4562,36005042300,186,536,2030,135,891
4564,36005042400,19,1994,340,116,101
4566,36005042500,436,660,3716,417,1301
4568,36005042600,116,5459,455,267,173
4570,36005042800,41,1758,214,112,114
4572,36005042901,275,451,1804,127,574
4574,36005042902,155,817,1981,162,560
4576,36005043000,123,2035,487,114,202
4578,36005043100,946,2654,4877,453,886
4580,36005043200,112,1512,620,185,343
4582,36005043500,0,14,39,13,3
4584,36005043600,108,1488,383,161,194
4586,36005043800,57,2284,372,111,166
4587,36005044000,34,516,182,119,133
4588,36005044200,102,2591,653,115,254
4591,36005044600,48,686,83,51,79
4592,36005044800,18,1500,166,67,85
4594,36005044901,3,29,105,20,1816
4596,36005044902,8,12,58,30,1884
4598,36005045101,6,41,91,15,1647
4600,36005045102,15,62,102,38,1726
4602,36005045400,39,1453,255,91,191
4604,36005045800,7,3808,3340,93,81
4606,36005046000,2,2054,482,52,103
4608,36005046201,241,13677,5817,517,4271
4610,36005046202,43,4735,1609,216,686
4612,36005048400,19,2847,589,167,136
4614,36005050200,20,86,189,17,542
4615,36005050400,0,0,3,0,2
4617,36005051600,152,69,398,102,3799
4619,36027010000,19,117,136,88,3688
4621,36027020001,99,183,370,106,5853
4622,36027020002,95,81,245,61,4340
4626,36027030000,40,58,70,43,3799
4628,36027040001,45,76,217,95,4363
4630,36027040002,38,250,226,82,2960
4632,36027050101,236,152,344,129,7735
4633,36027050102,95,134,188,52,3369
4637,36027050201,274,152,290,90,6101
4638,36027050202,108,125,213,62,5740
4642,36027060100,189,268,235,47,2186
4644,36027060200,121,300,421,99,6558
4647,36027060300,259,189,322,40,5316
4651,36027070101,53,195,165,92,3690
4653,36027070102,32,99,107,48,3309
4655,36027070200,45,76,112,51,2758
4657,36027070300,77,321,127,147,5619
4659,36027070400,81,155,163,77,3252
4661,36027080101,71,63,92,37,3153
4662,36027080102,94,81,149,61,3563
4665,36027080200,265,186,367,103,6132
4668,36027090000,34,1186,715,64,2560
4670,36027100000,17,63,98,31,2793
4672,36027110001,35,24,157,46,3953
4673,36027110002,60,77,208,37,2924
4677,36027120000,17,23,35,48,2446
4679,36027130001,31,85,113,33,3757
4680,36027130002,27,81,127,75,4737
4684,36027140100,133,592,347,128,5035
4686,36027140200,195,580,283,79,4916
4688,36027140300,273,872,348,152,4393
4690,36027140400,383,186,193,62,4137
4692,36027140500,362,166,125,52,1771
4694,36027140600,127,256,196,48,2365
4696,36027140700,285,240,352,76,5475
4698,36027140800,66,135,120,50,2440
4700,36027150001,124,81,163,103,5293
4701,36027150002,91,54,113,69,4317
4706,36027160001,31,24,97,29,2669
4707,36027160002,75,243,209,59,4326
4711,36027170000,39,54,94,58,3299
4713,36027180000,58,117,184,67,4631
4715,36027190100,356,219,340,93,5027
4718,36027190201,68,136,150,49,2074
4719,36027190202,255,210,350,72,4129
4722,36027190300,156,231,286,51,3393
4724,36027190400,147,201,281,74,3974
4727,36027200000,31,124,170,47,4370
4730,36027210100,47,760,554,109,2526
4732,36027210200,73,1418,1300,175,2643
4734,36027210300,46,370,475,82,3142
4736,36027220100,124,1385,561,173,2450
4738,36027220200,21,1044,284,105,1117
4740,36027220300,9,882,92,72,317
4742,36027220400,14,676,538,105,630
4743,36027220500,8,1950,519,165,610
4744,36027220600,44,980,242,119,990
4745,36027220700,48,1304,149,76,758
4747,36027220800,54,822,253,84,2566
4749,36027220900,46,942,384,146,1598
4751,36027221000,112,369,155,109,3670
4754,36027300000,149,280,742,94,3664
4756,36027410000,342,257,209,128,2870
4758,36027610000,0,0,1,0,18
4760,36027620000,1,114,41,3,54
4761,36027640000,40,1985,1148,21,602
4764,36047000100,228,649,484,177,3722
4766,36047000200,14,49,1132,37,71
4768,36047000301,207,333,352,117,4027
4770,36047000302,7,12,20,8,237
4771,36047000500,335,239,384,185,5011
4774,36047000700,214,254,289,90,2835
4776,36047000900,177,129,169,100,1603
4778,36047001100,12,21,48,5,31
4780,36047001300,184,606,340,80,1323
4783,36047001800,58,327,709,56,292
4785,36047002000,64,113,1301,30,66
4787,36047002100,57,173,158,34,712
4789,36047002200,502,220,2513,169,836
4791,36047002300,443,2494,1239,97,41
4793,36047002500,45,1305,553,63,139
4794,36047002700,24,264,224,30,79
4795,36047002901,63,2758,1303,94,82
4797,36047002902,5,496,110,7,35
4798,36047003000,222,39,232,56,1324
4800,36047003100,440,1556,364,93,417
4802,36047003200,0,4,5,0,9
4803,36047003300,145,1049,481,94,579
4805,36047003400,329,14,270,96,2173
4807,36047003500,65,857,168,68,319
4809,36047003600,444,43,440,101,2912
4811,36047003700,34,89,86,56,92
4813,36047003800,82,3,89,48,1385
4815,36047003900,91,463,556,185,824
4817,36047004000,86,10,35,23,1310
4818,36047004100,132,419,498,159,2043
4820,36047004200,60,4,47,21,994
4821,36047004300,159,612,778,173,1220
4824,36047004500,173,67,256,140,2808
4826,36047004600,43,1,71,26,1076
4828,36047004700,83,161,352,54,470
4830,36047004900,304,229,377,132,1551
4832,36047005000,146,6,115,59,2075
4834,36047005100,163,133,581,118,1098
4836,36047005201,78,9,80,16,1592
4838,36047005202,76,6,110,75,2186
4841,36047005400,280,12,270,144,2499
4843,36047005500,2,9,80,15,101
4844,36047005601,107,22,187,88,2111
4846,36047005602,123,4,113,56,1227
4848,36047005700,16,174,976,99,366
4849,36047005800,396,15,348,205,2344
4851,36047005900,13,181,626,73,206
4853,36047006000,403,12,441,265,1786
4855,36047006200,379,14,372,255,2042
4857,36047006300,65,54,270,112,1320
4859,36047006400,305,51,327,287,2514
4861,36047006500,143,132,581,162,4118
4863,36047006600,374,19,464,204,2570
4865,36047006700,105,57,393,154,2791
4867,36047006800,853,75,1048,379,2426
4869,36047006900,189,180,930,204,1837
4871,36047007000,385,130,436,154,1444
4873,36047007100,54,1940,1858,87,670
4875,36047007200,456,37,1011,128,226
4877,36047007400,1272,105,3520,113,320
4879,36047007500,145,111,697,213,3288
4881,36047007600,488,64,3350,119,419
4883,36047007700,169,223,580,213,2720
4885,36047007800,309,171,4080,142,316
4887,36047008000,296,130,3463,150,321
4889,36047008200,253,164,3128,121,406
4891,36047008400,200,47,2553,61,368
4893,36047008500,24,3979,3084,96,95
4895,36047008600,0,0,0,0,0
4897,36047008800,275,69,2309,116,648
4899,36047009000,488,47,1501,99,391
4901,36047009200,1428,227,2540,224,741
4903,36047009400,1677,51,1296,337,1494
4905,36047009600,610,135,4315,197,643
4907,36047009800,1238,87,4136,167,493
4909,36047010000,1909,159,3127,298,778
4911,36047010100,203,130,2639,175,948
4913,36047010200,1938,36,1551,149,942
4915,36047010400,3798,43,569,172,948
4917,36047010600,3639,61,977,147,636
4919,36047010800,2385,44,1201,181,962
4921,36047011000,631,60,899,78,349
4923,36047011200,1020,136,2612,350,2124
4925,36047011400,588,176,597,259,2496
4927,36047011600,2347,39,501,178,1194
4929,36047011700,180,251,1549,129,679
4931,36047011800,1221,10,285,50,443
4934,36047012000,781,2,241,71,158
4936,36047012100,145,134,912,84,521
4938,36047012200,1454,73,2379,219,920
4940,36047012300,1,18,173,3,120
4941,36047012400,476,29,467,138,842
4942,36047012500,35,126,524,134,421
4944,36047012700,36,1158,1763,81,367
4946,36047012801,784,10,172,89,951
4948,36047012802,156,1,113,38,263
4949,36047012901,119,492,739,98,791
4951,36047012902,78,415,448,83,1101
4953,36047013000,786,36,879,388,2644
4955,36047013100,144,888,1306,99,1557
4957,36047013200,405,5,296,184,1275
4959,36047013300,206,367,821,135,2138
4961,36047013400,397,11,457,231,2793
4963,36047013500,101,308,725,88,1608
4965,36047013600,404,21,415,287,2797
4967,36047013700,134,229,839,93,1677
4969,36047013800,353,7,330,179,2337
4971,36047013900,267,462,1096,132,1875
4973,36047014000,123,3,184,61,1641
4975,36047014100,223,171,1132,227,984
4977,36047014200,367,19,365,238,2249
4979,36047014300,135,119,2294,71,1063
4981,36047014400,21,1,15,9,1011
4982,36047014500,125,213,2574,231,1183
4984,36047014600,9,0,22,5,949
4985,36047014700,58,89,1252,107,708
4987,36047014800,32,0,23,6,1161
4989,36047014900,216,367,1483,193,2515
4991,36047015000,41,0,33,21,1469
4993,36047015100,177,179,517,170,2347
4996,36047015300,330,145,262,116,2102
4998,36047015400,0,0,0,0,0
5000,36047015500,143,260,304,124,2481
5002,36047015600,44,0,27,46,564
5003,36047015700,214,314,303,115,3197
5005,36047015800,194,14,122,51,1178
5006,36047015900,310,617,416,174,3574
5008,36047016000,758,127,710,293,2358
5010,36047016100,132,620,474,129,1213
5012,36047016200,220,12,154,75,1373
5014,36047016300,184,1227,366,203,1195
5016,36047016400,46,449,365,23,342
5018,36047016500,195,210,282,163,3997
5021,36047016700,189,236,543,146,3420
5023,36047016800,58,0,33,59,1275
5025,36047016900,404,269,1259,144,2724
5027,36047017000,374,5,207,115,2181
5029,36047017100,235,116,257,82,2759
5031,36047017200,606,1,177,84,2024
5033,36047017300,18,9,63,10,254
5034,36047017400,269,7,85,65,1325
5036,36047017500,0,0,10,1,17
5038,36047017600,358,13,255,96,1517
5040,36047017700,0,9,1,0,1
5042,36047017800,735,11,271,113,1449
5044,36047017900,59,2462,432,133,293
5046,36047018000,524,12,261,150,1856
5048,36047018100,146,1880,511,194,1164
5050,36047018200,961,5,201,60,1812
5052,36047018300,78,1127,495,145,657
5054,36047018400,394,4,44,12,1523
5056,36047018501,16,3254,1322,98,113
5058,36047018502,22,201,547,21,89
5059,36047018600,354,0,84,31,1379
5061,36047018700,27,536,382,40,243
5063,36047018800,512,0,160,35,1908
5065,36047018900,3,6,9,2,18
5066,36047019000,1404,15,670,195,2311
5068,36047019100,94,934,1103,69,616
5070,36047019200,560,17,387,111,1245
5072,36047019300,334,2601,744,209,1326
5074,36047019400,1187,6,427,163,1287
5076,36047019500,200,2082,606,158,775
5078,36047019600,808,16,484,167,2374
5080,36047019700,237,2127,316,146,751
5082,36047019800,53,8,144,20,1485
5084,36047019900,59,1992,304,140,451
5086,36047020000,131,0,146,58,1605
5088,36047020100,100,2520,278,155,579
5090,36047020200,178,1,54,52,1473
5092,36047020300,37,671,303,41,140
5094,36047020400,84,2,74,31,1769
5096,36047020500,91,1410,289,102,552
5098,36047020600,183,6,154,100,1749
5100,36047020700,204,2224,584,189,1458
5102,36047020800,514,10,234,90,1809
5104,36047021000,864,8,277,141,2017
5107,36047021200,1501,8,361,242,1526
5109,36047021300,41,4150,324,123,97
5111,36047021400,475,8,225,33,1070
5113,36047021500,190,3575,633,236,983
5115,36047021600,325,4,183,113,2976
5117,36047021700,231,2864,481,120,147
5119,36047021800,136,6,314,167,3162
5121,36047021900,23,3364,289,91,53
5123,36047022000,229,23,255,464,3481
5125,36047022100,22,3320,398,115,73
5127,36047022200,190,66,429,132,3902
5129,36047022300,77,3146,570,97,106
5130,36047022400,761,30,1014,462,2676
5132,36047022500,9,482,233,42,15
5133,36047022600,579,67,1132,117,649
5135,36047022700,48,2901,233,135,89
5137,36047022800,789,123,711,170,1633
5139,36047022900,45,2739,191,115,63
5141,36047023000,225,27,946,85,2893
5143,36047023100,44,2121,261,136,212
5145,36047023200,372,16,510,247,4914
5147,36047023300,59,3582,970,181,83
5149,36047023400,7,0,44,79,4580
5151,36047023500,9,526,1269,41,108
5153,36047023600,131,3,35,166,4887
