,STATE,COUNTY,GEOCODE,SUMLEV,POP100,HU100,P0010001,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,H0010001,H0010002,H0010003,NAME
527,34,37.0,3403707300,60,791,372,791,791,53,738,709,682,8,2,17,0,0,29,372,334,38,Branchville borough
528,34,37.0,3403709160,60,8028,3292,8028,8028,683,7345,7063,6756,132,2,128,0,45,282,3292,2946,346,Byram township
529,34,37.0,3403724810,60,5302,2550,5302,5302,297,5005,4830,4685,42,13,75,0,15,175,2550,2084,466,Frankford township
530,34,37.0,3403724930,60,4912,2177,4912,4912,661,4251,4042,3822,108,6,78,0,28,209,2177,2047,130,Franklin borough
531,34,37.0,3403725140,60,3235,1256,3235,3235,181,3054,2960,2866,20,5,58,0,11,94,1256,1192,64,Fredon township
532,34,37.0,3403727420,60,3627,1291,3627,3627,306,3321,3224,3071,65,2,62,0,24,97,1291,1244,47,Green township
533,34,37.0,3403729220,60,3266,1539,3266,3266,318,2948,2814,2603,98,7,94,0,12,134,1539,1452,87,Hamburg borough
534,34,37.0,3403729490,60,4893,2186,4893,4893,267,4626,4464,4335,26,5,79,0,19,162,2186,1996,190,Hampton township
535,34,37.0,3403729850,60,8125,3847,8125,8125,647,7478,7210,6705,244,10,215,0,36,268,3847,3371,476,Hardyston township
536,34,37.0,3403732910,60,14362,6393,14362,14362,2544,11818,11382,10487,423,34,353,3,82,436,6393,5724,669,Hopatcong borough
537,34,37.0,3403737440,60,2358,921,2358,2358,164,2194,2134,2083,20,1,13,0,17,60,921,881,40,Lafayette township
538,34,37.0,3403747430,60,3792,1832,3792,3792,370,3422,3275,3108,71,6,69,0,21,147,1832,1560,272,Montague township
539,34,37.0,3403751930,60,8374,3687,8374,8374,1363,7011,6669,5894,432,22,292,0,29,342,3687,3400,287,Newton town
540,34,37.0,3403754660,60,2258,927,2258,2258,265,1993,1895,1835,20,3,28,0,9,98,927,873,54,Ogdensburg borough
541,34,37.0,3403765700,60,1977,979,1977,1977,101,1876,1803,1755,9,0,31,0,8,73,979,806,173,Sandyston township
542,34,37.0,3403769690,60,19600,7614,19600,19600,1570,18030,17330,16299,309,10,620,4,88,700,7614,7032,582,Sparta township
543,34,37.0,3403770380,60,3526,1507,3526,3526,492,3034,2916,2724,74,3,93,2,20,118,1507,1432,75,Stanhope borough
544,34,37.0,3403770890,60,4004,1943,4004,4004,202,3802,3691,3609,23,4,38,1,16,111,1943,1609,334,Stillwater township
545,34,37.0,3403771670,60,2024,1013,2024,2024,284,1740,1656,1576,47,0,26,0,7,84,1013,901,112,Sussex borough
546,34,37.0,3403775740,60,22358,10538,22358,22358,2163,20195,19420,18762,331,37,206,0,84,775,10538,8612,1926,Vernon township
547,34,37.0,3403776640,60,7,5,7,7,2,5,5,5,0,0,0,0,0,0,5,5,0,Walpack township
548,34,37.0,3403776790,60,10811,4344,10811,10811,788,10023,9618,9274,152,8,127,0,57,405,4344,4058,286,Wantage township
549,34,39.0,3403905320,60,13285,4660,13285,13285,1140,12145,11675,9278,242,5,2065,1,84,470,4660,4484,176,Berkeley Heights township
550,34,39.0,3403913150,60,15544,6114,15544,15544,1945,13599,13274,12346,231,4,644,3,46,325,6114,5919,195,Clark township
551,34,39.0,3403915640,60,23847,9264,23847,23847,2443,21404,20618,18946,653,6,903,4,106,786,9264,8891,373,Cranford township
552,34,39.0,3403921000,60,137298,48439,137298,137298,90233,47065,43886,16553,22261,152,2757,18,2145,3179,48439,46314,2125,Elizabeth city
553,34,39.0,3403922860,60,7774,2829,7774,7774,729,7045,6719,5604,386,3,713,2,11,326,2829,2725,104,Fanwood borough
554,34,39.0,3403925800,60,4454,2016,4454,4454,670,3784,3657,3436,69,1,119,0,32,127,2016,1920,96,Garwood borough
555,34,39.0,3403931980,60,22456,7844,22456,22456,5189,17267,16174,3787,11327,25,498,0,537,1093,7844,7517,327,Hillside township
556,34,39.0,3403936690,60,8427,3019,8427,8427,1933,6494,6226,5524,219,8,435,2,38,268,3019,2932,87,Kenilworth borough
557,34,39.0,3403940350,60,43738,16452,43738,43738,15055,28683,27529,13744,11722,33,1484,5,541,1154,16452,15609,843,Linden city
558,34,39.0,3403948510,60,7020,2564,7020,7020,667,6353,6150,5498,134,2,466,0,50,203,2564,2399,165,Mountainside borough
559,34,39.0,3403951810,60,13650,5497,13650,13650,1251,12399,11910,9429,241,7,2171,2,60,489,5497,5071,426,New Providence borough
560,34,39.0,3403959190,60,54586,17125,54586,54586,29792,24794,23663,3383,19034,104,500,8,634,1131,17125,16308,817,Plainfield city
561,34,39.0,3403961530,60,29556,12363,29556,29556,8867,20689,19699,8913,8892,40,1622,4,228,990,12363,11544,819,Rahway city
562,34,39.0,3403964620,60,22695,8431,22695,22695,7900,14795,14120,2474,10800,37,580,7,222,675,8431,8008,423,Roselle borough
563,34,39.0,3403964650,60,13967,5346,13967,13967,5293,8674,8326,5725,1186,7,1271,1,136,348,5346,5213,133,Roselle Park borough
564,34,39.0,3403966060,60,24968,9103,24968,24968,2579,22389,21431,16297,2365,14,2610,0,145,958,9103,8807,296,Scotch Plains township
565,34,39.0,3403970020,60,17178,7105,17178,17178,2235,14943,14324,11140,1504,7,1541,1,131,619,7105,6820,285,Springfield township
566,34,39.0,3403971430,60,22719,8365,22719,22719,3313,19406,18421,15016,895,8,2371,5,126,985,8365,7905,460,Summit city
567,34,39.0,3403974480,60,59728,21571,59728,59728,11899,47829,45761,19146,19296,68,6472,13,766,2068,21571,20672,899,Union township
568,34,39.0,3403979040,60,31032,11095,31032,31032,2247,28785,27514,23819,790,19,2735,1,150,1271,11095,10622,473,Westfield town
569,34,39.0,3403981650,60,1423,706,1423,1423,139,1284,1212,1187,14,2,6,1,2,72,706,692,14,Winfield township
570,34,41.0,3404100670,60,5335,2467,5335,5335,465,4870,4701,4258,227,7,181,0,28,169,2467,2358,109,Allamuchy township
571,34,41.0,3404101030,60,2328,1047,2328,2328,211,2117,2046,1935,65,1,41,1,3,71,1047,972,75,Alpha borough
572,34,41.0,3404104990,60,2520,1143,2520,2520,198,2322,2233,2166,28,7,20,0,12,89,1143,1031,112,Belvidere town
573,34,41.0,3404106160,60,5704,2245,5704,5704,332,5372,5180,4986,67,9,74,4,40,192,2245,2106,139,Blairstown township
574,34,41.0,3404124960,60,2968,1219,2968,2968,174,2794,2683,2519,54,0,92,5,13,111,1219,1124,95,Franklin township
575,34,41.0,3404125320,60,2199,833,2199,2199,124,2075,1997,1956,26,0,11,0,4,78,833,780,53,Frelinghuysen township
576,34,41.0,3404128260,60,5473,1868,5473,5473,546,4927,4707,3792,474,1,416,0,24,220,1868,1798,70,Greenwich township
577,34,41.0,3404128710,60,10248,3945,10248,10248,2393,7855,7579,6781,341,11,402,1,43,276,3945,3769,176,Hackettstown town
578,34,41.0,3404129820,60,1598,612,1598,1598,105,1493,1440,1414,12,1,11,0,2,53,612,578,34,Hardwick township
579,34,41.0,3404130090,60,2503,1066,2503,2503,57,2446,2365,2305,29,1,21,0,9,81,1066,993,73,Harmony township
580,34,41.0,3404133060,60,1835,806,1835,1835,139,1696,1627,1594,8,0,16,0,9,69,806,743,63,Hope township
581,34,41.0,3404133930,60,5469,2439,5469,5469,444,5025,4836,4543,143,2,122,1,25,189,2439,2325,114,Independence township
582,34,41.0,3404137320,60,2894,1197,2894,2894,197,2697,2542,2469,22,4,37,0,10,155,1197,1103,94,Knowlton township
583,34,41.0,3404140110,60,2670,1144,2670,2670,156,2514,2424,2323,40,6,41,0,14,90,1144,1022,122,Liberty township
584,34,41.0,3404141490,60,8776,3859,8776,8776,803,7973,7726,6496,714,7,440,4,65,247,3859,3588,271,Lopatcong township
585,34,41.0,3404143320,60,7781,3351,7781,7781,1153,6628,6307,5599,408,7,251,0,42,321,3351,3139,212,Mansfield township
586,34,41.0,3404155530,60,2444,1040,2444,2444,186,2258,2130,2055,47,0,24,0,4,128,1040,967,73,Oxford township
587,34,41.0,3404158350,60,15249,6659,15249,15249,2552,12697,11887,9686,1907,6,219,1,68,810,6659,6024,635,Phillipsburg town
588,34,41.0,3404159820,60,3241,1428,3241,3241,215,3026,2878,2731,89,2,43,2,11,148,1428,1310,118,Pohatcong township
589,34,41.0,3404177270,60,7299,3219,7299,7299,1002,6297,6025,5198,540,15,230,7,35,272,3219,3002,217,Washington borough
590,34,41.0,3404177300,60,6492,2553,6492,6492,533,5959,5751,5327,238,5,153,2,26,208,2553,2426,127,Washington township
591,34,41.0,3404180570,60,4606,2317,4606,4606,240,4366,4274,4122,94,4,41,0,13,92,2317,2169,148,White township
