,stco,geoid,name,2000,2010
849,36105,3610527573,"Fremont town, Sullivan County, New York",1182,1323
850,36105,3610534473,"Highland town, Sullivan County, New York",1558,1766
851,36105,3610542235,"Liberty town, Sullivan County, New York",5350,5495
852,36105,3610543786,"Lumberland town, Sullivan County, New York",1419,1630
853,36105,3610544809,"Mamakating town, Sullivan County, New York",5629,6251
854,36105,3610549847,"Neversink town, Sullivan County, New York",1960,2045
855,36105,3610563176,"Rockland town, Sullivan County, New York",2475,2755
856,36105,3610573627,"Thompson town, Sullivan County, New York",9258,9130
857,36105,3610575759,"Tusten town, Sullivan County, New York",1008,1138
858,36111,3611120247,"Denning town, Ulster County, New York",517,531
859,36111,3611124691,"Esopus town, Ulster County, New York",3724,3969
860,36111,3611128255,"Gardiner town, Ulster County, New York",2255,2610
861,36111,3611132116,"Hardenburgh town, Ulster County, New York",275,344
862,36111,3611137143,"Hurley town, Ulster County, New York",2946,3069
863,36111,3611139727,"Kingston city, Ulster County, New York",10637,11147
864,36111,3611139738,"Kingston town, Ulster County, New York",398,432
865,36111,3611142994,"Lloyd town, Ulster County, New York",3818,4419
866,36111,3611145458,"Marbletown town, Ulster County, New York",2846,2989
867,36111,3611145722,"Marlborough town, Ulster County, New York",3176,3644
868,36111,3611150562,"New Paltz town, Ulster County, New York",4679,4877
869,36111,3611154749,"Olive town, Ulster County, New York",2306,2498
870,36111,3611158552,"Plattekill town, Ulster County, New York",3888,4242
871,36111,3611163011,"Rochester town, Ulster County, New York",3750,4019
872,36111,3611163737,"Rosendale town, Ulster County, New York",2857,2897
873,36111,3611165299,"Saugerties town, Ulster County, New York",8257,9106
874,36111,3611166597,"Shandaken town, Ulster County, New York",2666,2776
875,36111,3611166674,"Shawangunk town, Ulster County, New York",3754,4333
876,36111,3611175935,"Ulster town, Ulster County, New York",5239,5368
877,36111,3611178828,"Wawarsing town, Ulster County, New York",5821,6211
878,36111,3611183052,"Woodstock town, Ulster County, New York",3847,4157
879,36119,3611905320,"Bedford town, Westchester County, New York",6020,6326
880,36119,3611918410,"Cortlandt town, Westchester County, New York",14065,15962
881,36119,3611921820,"Eastchester town, Westchester County, New York",13035,13747
882,36119,3611930367,"Greenburgh town, Westchester County, New York",34084,35452
883,36119,3611932413,"Harrison town, Westchester County, New York",8680,8956
884,36119,3611942136,"Lewisboro town, Westchester County, New York",4465,4854
885,36119,3611944842,"Mamaroneck town, Westchester County, New York",11255,11562
886,36119,3611948895,"Mount Kisco town, Westchester County, New York",4103,4289
887,36119,3611949011,"Mount Pleasant town, Westchester County, New York",13985,14826
888,36119,3611949121,"Mount Vernon city, Westchester County, New York",27048,28990
889,36119,3611950078,"New Castle town, Westchester County, New York",5843,6037
890,36119,3611950617,"New Rochelle city, Westchester County, New York",26995,29586
891,36119,3611951693,"North Castle town, Westchester County, New York",3706,4135
892,36119,3611953517,"North Salem town, Westchester County, New York",1979,2082
893,36119,3611955541,"Ossining town, Westchester County, New York",12733,13386
894,36119,3611956979,"Peekskill city, Westchester County, New York",9053,9709
895,36119,3611957012,"Pelham town, Westchester County, New York",4246,4483
896,36119,3611959685,"Pound Ridge town, Westchester County, New York",1868,2108
897,36119,3611964309,"Rye city, Westchester County, New York",5559,5957
898,36119,3611964320,"Rye town, Westchester County, New York",15813,16556
899,36119,3611965442,"Scarsdale town, Westchester County, New York",5795,5647
900,36119,3611968308,"Somers town, Westchester County, New York",7098,7982
901,36119,3611981677,"White Plains city, Westchester County, New York",21576,24382
902,36119,3611984000,"Yonkers city, Westchester County, New York",77589,80389
903,36119,3611984077,"Yorktown town, Westchester County, New York",12852,13418
