,stco,geoid,name,2000,2010
887,36119,3611949011,"Mount Pleasant town, Westchester County, New York",248,520
888,36119,3611949121,"Mount Vernon city, Westchester County, New York",1319,2730
889,36119,3611950078,"New Castle town, Westchester County, New York",111,251
890,36119,3611950617,"New Rochelle city, Westchester County, New York",806,1633
891,36119,3611951693,"North Castle town, Westchester County, New York",123,222
892,36119,3611953517,"North Salem town, Westchester County, New York",215,271
893,36119,3611955541,"Ossining town, Westchester County, New York",378,680
894,36119,3611956979,"Peekskill city, Westchester County, New York",357,649
895,36119,3611957012,"Pelham town, Westchester County, New York",97,236
896,36119,3611959685,"Pound Ridge town, Westchester County, New York",169,264
897,36119,3611964309,"Rye city, Westchester County, New York",182,437
898,36119,3611964320,"Rye town, Westchester County, New York",424,1087
899,36119,3611965442,"Scarsdale town, Westchester County, New York",133,229
900,36119,3611968308,"Somers town, Westchester County, New York",296,359
901,36119,3611981677,"White Plains city, Westchester County, New York",655,1472
902,36119,3611984000,"Yonkers city, Westchester County, New York",3238,5839
903,36119,3611984077,"Yorktown town, Westchester County, New York",296,534
